[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
8.252775;0.7011;35.07389;25.300817;4.721516;8.518345;17.161417;0.6246468;13.911376;1.0159571;1.0264149;0.0;0
6.3684993;0.6016146;40.243557;9.62487;0.29393446;26.636436;30.268242;30.769876;27.40644;0.5979875;0.6120458;0.0;0
10.027389;2.8482218;36.026226;32.518677;3.8946571;22.052639;39.72176;31.237968;3.1938577;3.3559701;0.81869453;0.0;0
13.425852;0.5839478;33.319107;34.178257;1.9930975;15.530875;48.01773;49.748802;42.399727;8.766707;0.9272607;0.0;0
19.134653;0.6043635;35.51544;25.305761;4.3584676;11.302526;30.190367;14.786155;18.62452;6.9580984;0.68472636;0.0;0
6.0857015;2.4545171;37.109703;27.330462;4.4065895;43.03564;36.577778;2.802997;29.432076;6.312326;0.6316908;0.0;0
18.533764;2.2671835;36.356686;16.09538;4.1602306;49.199486;31.26134;39.079426;46.40055;9.977955;0.577341;0.0;0
0.9847601;0.7744104;37.031418;16.009472;3.918083;18.101295;21.798748;15.576807;1.9972129;3.7993104;0.65761304;0.0;0
11.326362;0.12180022;4.1639757;37.383293;3.9919858;35.057472;30.678995;16.867622;48.416862;8.577396;0.8996467;0.0;0
12.8625145;1.0455748;3.6319418;7.020703;1.5531073;43.344585;20.333313;45.43285;26.496378;1.5418216;0.8689793;0.0;0
2.5649993;1.255872;18.375437;38.689415;2.0919883;1.8333707;22.95515;28.98083;39.146954;2.121903;0.6030515;0.0;0
3.236622;4.0212173;26.616037;32.923153;0.66376895;45.44921;45.594692;20.317308;23.915716;5.0419188;0.7946922;0.0;0
8.6727295;4.585648;38.24964;44.281498;4.1698985;25.207874;28.411053;47.552605;40.887436;9.615054;0.62826186;0.0;0
19.341522;2.0891275;17.068037;13.377162;3.2654316;28.059088;5.4703417;13.631912;44.08766;7.182327;1.0615836;0.0;0
12.122829;2.084631;14.118296;25.555862;3.1023118;27.22373;26.426401;1.5631566;19.392866;1.5690371;0.93448055;0.0;0
18.693953;3.5911584;39.18169;2.4299808;1.3057824;12.524896;47.686382;11.928327;36.270294;9.571619;0.60399723;0.0;0
16.185038;3.171918;12.842175;45.669075;3.1136768;39.22095;5.452122;2.6842353;49.93159;7.774325;0.67382735;0.0;0
9.613941;1.0022869;41.13165;33.931877;2.3273034;36.750748;48.573772;20.683493;37.97802;7.49777;1.0118476;0.0;0
15.802887;0.6276767;9.26811;31.332325;4.976817;5.241721;49.3882;41.637794;47.86555;5.7391467;0.8342733;0.0;0
0.8478173;2.2442982;18.29394;36.768116;4.3290343;28.358183;28.255302;48.77139;36.96255;4.238562;0.71357304;0.0;0
2.6283078;2.867659;20.353243;14.574279;2.6773162;47.872795;16.955717;35.165886;16.829403;1.5440276;0.8590525;0.0;0
16.673859;0.77966726;15.3257675;30.391083;4.0614324;43.62229;0.9274164;46.34269;41.444008;6.3880324;0.73368955;0.0;0
16.037933;1.5370401;0.66616726;40.145634;0.9060745;31.482265;1.267498;20.722336;33.483868;1.7130598;1.046857;0.0;0
5.0364943;1.5991207;12.157708;4.969575;0.59686244;10.33532;19.710722;15.484119;2.1368647;6.1044827;1.0241245;0.0;0
10.850007;1.3803612;17.213852;47.961437;3.190189;17.687546;39.262054;8.134149;9.035485;5.6266627;0.5962319;0.0;0
12.317308;2.3577302;16.024433;44.648396;3.6612506;7.942724;47.147488;25.293594;13.433014;6.1669817;0.9064691;0.0;0
17.42091;3.3000116;39.385;48.169434;0.35997656;41.185566;8.161526;16.683434;37.306408;8.354451;1.0025527;0.0;0
12.26059;2.5960104;2.8447042;40.513252;1.0847204;39.044205;24.643753;5.823116;39.958065;4.4061885;0.62674624;0.0;0
8.545146;1.0871371;19.75296;15.068399;2.732613;45.562737;25.335419;46.629795;41.43083;4.6476808;1.022906;0.0;0
7.796589;0.60440135;2.3570151;29.286995;0.40780133;3.6380796;19.325018;6.623338;3.8271296;1.0698085;0.75173444;0.0;0
8.804701;4.1271653;46.567055;6.44804;2.1778588;48.25332;27.227825;37.1171;4.071756;3.2335281;0.68463624;0.0;0
13.212655;2.448593;39.615368;37.831253;2.4621909;48.338154;46.2886;3.869716;15.322439;1.2697103;1.0904368;0.0;0
17.416067;0.404482;49.117;8.105164;4.6168675;33.883286;22.207193;26.592264;34.22155;1.8467033;0.91280293;0.0;0
9.350989;1.3647953;45.552948;43.407784;1.6468148;44.146538;7.3200965;33.902725;42.188152;4.554569;0.6743045;0.0;0
5.3328714;4.0397654;16.132732;12.407569;0.9264755;22.202675;33.439754;12.109457;43.534096;4.3683414;0.8178141;0.0;0
5.114916;3.783459;34.73338;8.44039;0.13679047;16.013514;2.053039;4.2446575;10.772008;9.390647;0.88607913;0.0;0
15.047278;4.3915014;15.674427;4.009766;0.6958797;8.141238;47.035706;29.871548;38.487057;1.6335399;0.92716295;0.0;0
16.42309;3.0502303;44.466454;35.712574;3.7792435;2.0631838;47.02444;30.343891;32.21836;1.918375;0.62563443;0.0;0
2.5529225;2.172239;20.832268;9.717087;2.2801173;2.5788689;5.061059;15.943133;46.373135;7.6332297;0.86995983;0.0;0
1.7978977;2.1905115;19.106434;10.284556;1.0737528;34.73255;27.768898;19.12157;38.756622;0.71278673;1.0083572;0.0;0
12.091456;1.0506002;45.746403;8.8999815;4.671836;17.160446;39.97082;2.7574854;26.666754;6.6839905;0.98219585;0.0;0
3.3503783;3.288915;41.918644;15.636859;3.9589376;3.1760528;23.496635;15.141535;39.268116;7.6018305;0.67656446;0.0;0
16.580952;2.966837;48.33747;47.089966;0.660387;6.054014;24.199196;44.188824;15.759746;6.475376;1.0821157;0.0;0
6.551526;0.85883564;3.7911603;24.587772;1.417891;33.431545;48.5249;8.979078;39.41419;3.234147;0.5075533;0.0;0
3.3055027;4.4397483;12.545275;13.413458;4.2622633;46.964672;11.910151;23.66857;39.16784;1.4840763;0.96740943;0.0;0
18.458923;1.9054942;15.392459;8.934342;3.4929152;20.69492;26.552355;34.0029;42.832825;9.944655;0.69026697;0.0;0
3.7278686;0.34371996;21.505426;1.4356203;4.7331715;38.99405;6.190924;40.242672;12.498605;8.663865;1.0647233;0.0;0
6.0520415;1.7066165;23.919937;18.567137;0.47362223;48.6923;15.470787;4.516884;42.525543;7.4410467;1.016634;0.0;0
3.4954612;4.362298;14.927885;5.948043;3.899515;35.560814;42.61977;29.795889;8.867986;2.2768831;1.0286965;0.0;0
2.7520564;4.593087;39.627296;1.8370938;0.47441593;36.28882;35.964207;31.550863;38.70903;4.593645;0.65112054;0.0;0
0.9123863;2.5029523;11.550585;5.5974956;1.7496434;30.98709;30.794188;10.270377;46.530914;7.243288;0.9778493;0.0;0
1.5802104;4.7860656;34.977608;16.266815;3.778277;48.89499;6.137484;2.0270016;2.2720068;1.4636071;0.6995919;0.0;0
3.9055088;4.3886847;42.662533;37.667755;3.5839489;15.340399;42.609577;42.29616;31.487625;9.594616;0.76832503;0.0;0
1.5409477;4.1436305;30.383062;3.8158195;0.110377334;39.257927;15.256411;22.283457;33.14979;9.574713;1.0426012;0.0;0
12.027305;4.312579;18.030867;34.09436;1.0895203;21.046364;26.981651;3.5085738;40.849575;1.9297042;0.932272;0.0;0
13.773933;1.9711895;9.800616;31.216856;3.915011;8.193273;12.056997;29.112421;5.5897584;2.3720396;0.88434;0.0;0
8.175794;3.8066978;7.1501365;44.158516;0.71812284;37.098934;26.27646;19.157192;45.51682;3.9587257;0.57738405;0.0;0
6.700826;2.928961;37.33665;9.607357;1.6992567;41.555393;28.325907;4.469965;49.692463;4.7815013;0.8229699;0.0;0
10.338262;3.6264515;23.722034;39.81625;1.0010586;43.248158;17.353188;14.712006;33.76921;4.686989;0.5741087;0.0;0
17.562597;0.97115195;2.7928178;43.31083;0.6461272;46.132984;25.543121;16.67814;21.781683;7.0379395;0.54501426;0.0;0
17.097067;3.6838303;49.200054;48.835964;4.199466;37.373123;20.599592;28.957796;31.933262;4.967016;1.0679483;0.0;0
1.3477637;4.792203;33.729507;40.523193;0.40057454;26.617119;35.026024;20.46501;3.2079527;2.2504106;0.8554392;0.0;0
4.039219;1.5830503;42.287037;6.626526;2.7266448;46.965424;27.42262;5.796113;37.775192;2.9797122;0.5036877;0.0;0
5.116525;4.9321904;22.19034;47.382885;3.4940856;10.873501;43.964767;31.949102;3.9633462;4.406356;0.78141725;0.0;0
5.3630576;1.9540424;47.794212;40.842106;0.38219208;4.3268332;2.9572768;36.57556;16.468254;5.4333334;0.6720464;0.0;0
11.639037;1.0786451;10.376489;11.010097;3.2037911;21.865473;1.8186136;25.611498;7.4002366;9.268658;0.5923458;0.0;0
8.617117;0.6502025;9.664238;8.677271;1.7369211;29.31982;9.833193;3.6358619;36.43904;1.414023;0.99147284;0.0;0
1.4604553;3.9463134;44.571568;46.8525;4.1843715;34.159473;6.3695407;5.6096272;29.924198;8.141207;0.59216535;0.0;0
7.7854757;2.8186445;44.639996;8.207082;4.008532;40.863388;26.531841;47.25997;35.110588;3.453138;0.59981;0.0;0
10.713182;1.6049434;25.201464;38.966618;3.9901347;1.824454;10.406635;9.873585;3.6960235;7.4067655;0.6395642;0.0;0
2.4826021;3.0814068;6.7264247;20.560333;2.053451;40.201294;1.2944069;15.720981;18.835114;2.9534461;0.92746544;0.0;0
16.752441;1.7272959;15.608214;36.32836;4.130486;30.20637;14.489792;34.53193;20.605398;4.1588717;0.6144389;0.0;0
1.5132564;2.296953;37.83054;5.0466433;3.1869118;47.67091;25.705551;39.69586;30.318727;4.7109394;0.69281596;0.0;0
18.534416;4.327054;42.3766;36.390385;1.9555495;17.720922;35.85563;45.595436;5.5653696;7.6323586;1.0414077;0.0;0
2.4327064;3.3740158;17.70891;25.839613;0.49528277;31.040434;22.200542;20.061695;32.53823;2.0794182;0.8390849;0.0;0
16.94971;3.835769;3.5310671;45.06873;0.42741266;38.444145;48.154358;49.618454;20.037579;3.792247;0.6038052;0.0;0
18.101736;2.9591184;33.453472;9.825722;1.331868;26.061573;10.372907;5.6425815;45.343037;5.521238;1.0159417;0.0;0
19.601627;4.9578505;37.105103;5.913126;1.5679648;8.217425;25.946068;41.413445;22.765553;6.74713;0.8072974;0.0;0
16.139505;1.2829093;21.488726;10.212905;4.6448884;2.9650886;13.032595;13.9692545;5.5525427;1.2226591;1.0005367;0.0;0
15.699812;1.3852267;29.36333;4.3894806;4.9996963;6.014333;40.43006;46.886;5.6184;1.3998994;0.54724705;0.0;0
13.028424;0.5535388;49.37489;49.017452;0.80400187;24.997776;9.794044;43.52522;13.087631;7.3255625;0.597093;0.0;0
15.690429;2.8146956;12.627431;6.581403;4.7195644;32.160633;48.099255;38.232395;12.370676;3.978414;0.5550887;0.0;0
3.123768;3.1054602;28.862396;10.4421215;3.562046;28.740793;35.972023;30.3855;39.935966;2.0733478;0.7887415;0.0;0
10.953326;3.6572118;30.74254;40.579445;2.54318;35.78935;28.064821;11.115589;36.258232;3.0004122;0.7324274;0.0;0
10.527346;1.743685;27.680807;12.714342;4.7779646;2.430235;26.851229;23.365305;4.2952995;6.183039;0.7496056;0.0;0
17.222656;0.16005833;43.52191;11.50352;3.5970967;7.2488656;18.442276;2.2218983;42.645985;9.556316;0.7199236;0.0;0
9.524588;3.1979246;30.447872;33.779335;3.008907;38.176434;1.54079;35.61548;5.258437;7.45316;0.75448954;0.0;0
8.009245;4.993608;25.640556;20.238878;1.1266811;39.168526;45.798626;6.236024;39.388577;8.072041;0.7287402;0.0;0
12.971484;1.5432918;6.589244;41.856216;1.2977754;35.263546;39.8494;13.285268;6.0250463;6.2802615;0.59579647;0.0;0
5.696035;1.0012788;35.308857;32.094334;4.5663586;37.39879;7.175475;12.629954;19.129738;4.026224;0.84144974;0.0;0
3.2254841;1.480658;7.0393143;14.766628;1.15369;48.190285;6.5429406;39.50346;37.671066;9.640977;1.0215007;0.0;0
9.818606;2.1845357;1.8152097;30.097202;0.25829947;47.238823;15.750983;20.332067;13.054932;1.2721008;1.096449;0.0;0
8.629343;1.3294734;24.682293;43.38985;1.4045128;32.40185;38.275402;26.959778;6.1098323;8.181895;0.570385;0.0;0
5.035114;1.8001041;28.83604;18.541906;2.4547231;16.307062;25.40667;10.826618;39.466167;2.953575;0.7467407;0.0;0
7.66648;3.227213;49.953175;36.9553;1.9716274;1.1984396;32.88339;17.038055;34.70329;6.2746544;0.6446548;0.0;0
7.644653;1.7906371;35.760178;21.083733;4.685435;31.764603;0.80661684;25.838997;44.617764;9.83267;0.8401402;0.0;0
6.8861637;2.0406888;42.505222;27.382133;2.151013;21.84954;46.223373;10.113092;32.25685;8.501771;0.71621925;0.0;0
7.8995495;0.2961532;17.646208;36.81815;4.456358;7.7778587;8.7014475;34.645718;4.1605606;8.576336;1.0266525;0.0;0
13.871995;4.597918;25.691277;3.496105;3.0138483;11.155258;16.285614;22.738735;32.112415;8.319145;1.0611225;0.0;0
6.289091;2.0937412;48.726315;23.02;2.668211;46.8582;47.383953;49.190697;41.2141;4.8110404;0.6950523;0.0;0
19.00273;1.7079033;21.160734;5.213069;0.8849586;3.7780159;36.77823;12.703255;4.642088;4.2339964;0.7138505;0.0;0
18.368786;0.52377254;40.460876;36.387775;1.4280564;39.479805;25.797802;20.10495;7.2168183;5.4262204;0.82097775;0.0;0
9.877753;3.2074978;26.53646;30.58641;4.3491173;45.151443;43.214344;46.270813;34.039577;3.208571;0.881313;0.0;0
6.9030433;4.332742;11.586112;16.683018;3.9217904;34.573204;3.5324843;44.356873;39.67086;5.042371;0.9514754;0.0;0
10.940978;0.30165067;29.230722;4.2759347;2.2923744;3.5364113;4.2764955;24.466406;17.980978;1.7045628;0.56004274;0.0;0
17.04693;0.8118351;11.29407;46.32722;4.5542088;42.36972;8.180466;6.6178813;36.89545;8.979076;0.53065556;0.0;0
13.225453;0.81731015;0.649836;16.092684;4.1139755;32.837803;13.596266;20.734678;8.784727;7.4888716;0.9069368;0.0;0
16.18564;3.0511467;12.176853;14.13115;0.64921325;14.213128;35.59697;29.572866;22.478264;1.0892907;0.7872124;0.0;0
10.888084;4.6140294;10.060619;5.499746;3.0690594;31.667942;26.854673;13.084342;37.524715;6.7695155;0.9036513;0.0;0
12.841894;2.245065;18.860598;29.078983;4.014332;7.2588677;21.589207;9.961078;10.349814;7.70763;0.6809642;0.0;0
6.1190343;1.7846516;44.485546;13.649846;4.0608864;35.528553;39.23813;26.806164;17.770369;8.685313;0.60330343;0.0;0
14.830417;3.8526194;19.698727;42.221226;0.5475718;45.198284;16.19945;9.213187;31.63876;3.626688;0.5667509;0.0;0
4.4468894;3.7385883;42.33679;34.296955;1.2005948;26.323223;4.730144;43.78947;17.626762;6.491982;0.9718;0.0;0
14.048564;1.309105;28.002844;0.6937878;2.1238925;47.629246;20.139936;4.1749234;43.770836;3.1228216;0.7418177;0.0;0
17.284021;0.8880492;0.87692785;28.500893;1.3329923;22.185701;38.43736;49.376335;47.857944;8.564366;0.54972476;0.0;0
3.0760052;1.8532691;9.842467;11.975817;0.63379693;42.94957;23.967243;27.12818;32.29333;8.814019;0.6480598;0.0;0
12.480405;3.9004567;46.598263;1.2606725;3.181122;38.795597;48.868824;49.186337;39.228813;1.2272531;1.0169113;0.0;0
2.354367;3.5058105;30.406586;31.158674;2.5866199;4.877261;42.8783;37.700043;45.381477;3.2081819;0.7889239;0.0;0
14.651455;3.362683;46.51257;10.643261;0.8594498;45.676304;39.652218;8.068455;35.24204;1.4767025;1.0120054;0.0;0
2.1476178;4.1642;15.850941;45.03197;2.9732718;45.56617;38.772438;11.758158;38.779053;4.2882285;1.0672011;0.0;0
18.750826;1.4579386;35.969837;28.882347;0.40387326;17.895086;29.265642;5.793872;4.4708505;0.5489167;0.54017437;0.0;0
3.1794546;1.7644503;38.715244;10.854663;1.9769012;39.775223;45.10691;36.58972;41.276253;7.9368176;1.0659338;0.0;0
19.198164;0.30746332;48.79713;48.96681;3.983338;11.619554;29.69867;8.848595;14.090948;4.598792;0.7226395;0.0;0
16.11724;4.3568544;1.3997359;27.548857;4.461243;2.0044577;18.940557;35.871696;4.004824;5.575773;0.91896313;0.0;0
12.076799;2.9539056;47.635742;8.690872;1.3016497;10.792888;10.197118;43.045174;29.67884;7.5548706;0.7418768;0.0;0
15.76117;1.5607992;19.883717;26.103487;4.311593;24.457397;40.7482;20.879866;11.725955;7.267077;0.8687705;0.0;0
16.00474;0.440141;41.980625;47.987778;4.469613;3.3594913;18.871296;33.221355;4.4524198;3.4892912;0.9018596;0.0;0
18.947527;3.6447065;27.46329;21.498407;3.0737233;8.420306;39.64971;44.81219;30.67329;7.93629;0.57979107;0.0;0
5.440975;3.7688138;28.450151;21.554604;4.9126716;47.54668;49.158638;37.779716;5.3783402;6.587197;0.75867426;0.0;0
12.00648;3.3642755;18.289206;23.325773;1.3062615;24.945126;20.235977;6.9726505;44.417763;2.5726264;0.6239549;0.0;0
2.3534594;1.0985267;41.50939;14.365126;0.43797374;41.243477;17.366693;14.979356;48.47899;0.77789396;0.57158375;0.0;0
12.515231;4.5747585;13.568672;8.508288;4.2328715;10.727826;8.919593;27.014063;37.04052;7.683551;0.85516614;0.0;0
3.8401804;3.7904742;24.865948;29.156921;2.5055602;4.881824;24.029903;13.581323;14.73933;2.0736506;0.9081578;0.0;0
11.516537;3.323006;28.228638;44.76291;1.797624;39.137127;32.873913;25.543228;28.345781;1.5698392;0.6545407;0.0;0
11.6623955;3.2896252;37.254795;36.91862;0.37064087;17.767275;15.982944;47.665123;2.0535915;4.4939;0.5043952;0.0;0
9.586711;4.5313525;23.84595;5.2612767;0.41665995;23.260319;24.540447;22.93177;31.259275;9.25632;1.0824558;0.0;0
10.691319;4.648705;34.174004;20.342024;0.5445106;49.610386;27.085104;13.452658;13.560118;7.322475;0.7849096;0.0;0
15.396506;3.0186234;24.522058;0.76214606;0.99984837;16.168264;14.1242485;7.755645;23.023703;8.081586;0.8910952;0.0;0
16.085272;2.14168;33.13637;15.743049;4.8549647;23.920717;1.6638163;45.10433;9.35397;3.063979;0.54513365;0.0;0
10.096988;1.8822964;33.870102;33.63414;1.4788803;31.92316;11.173384;11.874763;49.33431;8.432993;0.8721306;0.0;0
12.192072;4.1134863;35.617355;14.866597;4.103532;4.9089046;40.255905;10.084195;10.767516;4.446115;0.9575603;0.0;0
18.659107;3.2585661;41.25334;42.107635;0.19512752;35.96339;14.264086;27.781296;21.138288;9.804281;0.5284327;0.0;0
2.834805;0.47860354;27.265766;24.130518;1.6768938;22.860685;1.1841856;23.354696;13.102736;5.912665;0.8141433;0.0;0
2.7835195;0.79671144;10.067269;33.623825;4.540343;9.163217;21.534958;19.590412;27.308586;6.259224;0.5852078;0.0;0
2.2103257;4.510911;34.142223;44.251328;1.0066998;21.811823;34.282326;29.14326;45.314438;9.193761;0.58815175;0.0;0
13.328334;4.434041;4.317345;34.29911;1.4917152;23.303059;37.744267;28.68559;8.5877285;9.509818;0.86888105;0.0;0
8.662862;4.763979;11.338274;44.91765;4.149923;32.21648;20.987968;3.8859246;7.4702377;0.66764;0.87155485;0.0;0
15.599268;2.1964698;39.711796;40.499233;0.6948193;46.888123;28.80699;21.038473;4.1662245;2.708348;0.83226204;0.0;0
13.589012;3.9418983;22.035973;28.56968;0.36059764;38.370747;37.402657;36.18884;29.67289;6.3353276;0.8061013;0.0;0
7.005936;4.158303;25.153187;15.213038;4.8332863;19.431276;44.517456;19.393118;30.30281;0.53433686;0.78199315;0.0;0
18.018148;1.6469148;49.37615;15.258049;2.0834796;48.497585;32.17501;49.884136;41.158825;3.5165374;0.78873277;0.0;0
15.369377;0.81215477;12.141038;43.828888;3.3235693;39.646145;34.69771;12.151561;41.880085;2.3649821;0.70067585;0.0;0
5.775431;4.9854293;1.467861;3.1672695;0.72286797;1.8836144;5.384419;25.070032;5.546151;5.4730325;0.6543979;0.0;0
7.601744;0.2480741;6.012944;47.101124;1.1788692;6.2710276;21.31229;33.8595;45.571003;6.1744747;0.6593871;0.0;0
6.6315794;3.026946;12.602842;16.68946;2.3539057;11.291553;44.503464;27.619204;41.554462;2.2956374;1.0448599;0.0;0
3.5734272;3.28604;36.43304;37.074116;3.4082508;4.633427;8.455643;2.4341195;32.53873;5.595674;0.6600247;0.0;0
3.3817759;3.4407678;38.90319;16.836473;1.5369147;24.528646;15.842991;25.926476;17.679476;4.2688947;0.7247085;0.0;0
18.754486;1.3525759;28.491703;47.68842;4.4347053;17.365543;34.059196;48.338146;37.40651;9.914138;0.8024504;0.0;0
9.039128;3.6357384;13.124797;2.3054645;3.9276056;48.65981;45.15266;20.629862;31.223349;1.1184763;0.945616;0.0;0
7.9747367;1.1603578;26.326223;17.989285;2.8026338;23.900436;3.4224982;6.2508545;17.9758;8.486509;0.96625835;0.0;0
14.728871;4.162287;1.240399;43.439323;2.3501348;11.001665;43.58935;1.5522912;1.1561579;9.9950695;0.93300706;0.0;0
11.283364;1.1736717;34.249146;14.065799;3.1357584;48.551178;11.405974;20.907108;29.826818;5.645121;0.68181866;0.0;0
18.75473;3.5138595;30.907728;14.143164;3.6851494;25.93715;43.112362;9.672193;29.036304;6.9654393;0.5978554;0.0;0
15.715879;3.9387262;1.5789287;44.988216;0.76125646;4.116459;44.517162;41.81759;8.151609;1.715499;0.9902159;0.0;0
9.847707;1.0258342;40.942078;41.613823;4.2779427;4.5032935;38.88638;47.636745;45.363144;3.8328102;1.0246919;0.0;0
7.83901;1.2661338;38.28961;5.7356744;2.4980736;33.926987;46.22892;47.05624;8.384182;2.2241518;1.0477554;0.0;0
19.739315;3.9176083;15.757075;29.218906;4.6831856;24.992397;48.077324;19.039211;14.711259;6.041548;1.0150056;0.0;0
14.496325;0.52139497;31.951143;11.558062;4.782158;31.399426;46.29671;23.010475;18.913408;9.449848;0.716826;0.0;0
19.048296;1.0347286;30.273901;11.149344;0.25051242;42.55817;25.899889;16.096447;34.3068;0.7811393;0.5921036;0.0;0
2.8103323;2.3321013;7.587424;30.962498;1.9839568;34.22849;23.452;6.888097;4.5411863;5.1972384;0.90225685;0.0;0
17.085407;4.6578913;10.066336;6.6313753;2.6784947;43.1586;5.70771;28.17242;35.267536;7.3737936;0.88965046;0.0;0
12.922941;2.8532014;34.318703;23.75406;2.7440178;37.26308;11.196503;9.71716;21.01665;4.5908914;0.6487393;0.0;0
2.8774726;1.9996215;46.710808;13.163176;4.1297274;33.88279;32.792088;3.4407058;9.55584;5.619262;0.8721324;0.0;0
11.971031;4.894014;29.026073;42.76916;0.79140955;7.1675878;6.80342;42.54695;6.047983;4.8032527;1.0989457;0.0;0
13.87888;2.3721855;28.60675;27.947464;3.150165;24.399967;47.147835;40.026543;20.910631;6.1761556;0.60112035;0.0;0
0.7399024;2.2253013;32.510742;11.147887;4.718725;21.938087;11.738777;46.35098;22.576147;1.1514889;0.72714686;0.0;0
9.3592005;2.117057;22.308626;46.36005;4.983787;27.26442;4.852584;16.706585;7.296426;5.69455;0.73462987;0.0;0
16.595291;1.6296823;3.1815162;41.23338;0.14941914;19.861572;12.144643;43.600666;24.38206;5.3619123;0.6281191;0.0;0
6.259501;1.6959046;20.12694;13.631966;4.8655796;31.211643;2.9211237;20.22337;25.37071;2.2276227;0.97284186;0.0;0
9.441688;3.4704015;45.062485;48.07202;0.6988291;19.926565;8.7214365;4.1025815;49.06002;5.5801315;0.92438173;0.0;0
9.125126;0.30009443;40.344868;13.753077;2.7310576;28.102085;29.59036;23.163136;35.808563;4.899918;0.6301817;0.0;0
6.387584;3.440902;46.407467;14.985834;1.3072121;20.046328;14.81359;27.912415;1.1023628;6.135179;1.0146774;0.0;0
18.409616;1.0859021;8.065164;19.605186;3.071316;45.137486;40.15744;21.88858;24.104977;5.856341;0.7554801;0.0;0
15.735233;1.9826192;25.544909;8.657859;0.2814303;18.984076;20.53432;39.379074;1.5686966;4.3435903;0.830545;0.0;0
2.656474;0.81804097;29.444044;34.507298;1.2678301;36.68116;35.841248;17.915476;25.805042;7.920779;0.91093576;0.0;0
19.942175;2.80848;10.891313;28.088198;1.5728205;30.87989;35.560547;46.09252;17.227886;3.8958318;1.0244949;0.0;0
17.6444;3.6738172;10.448027;44.775894;4.5864754;19.583414;7.221023;4.171087;45.223587;5.008104;0.636101;0.0;0
6.0362144;1.8378123;39.21063;12.423324;2.9597847;40.477737;3.3007784;36.160164;24.917805;4.5508966;0.8554073;0.0;0
16.819483;0.9007412;33.756668;8.926429;3.5702276;46.414574;42.178703;46.48441;42.57026;5.1157856;0.9029454;0.0;0
2.5751808;1.2098774;32.53578;18.251858;3.4124744;38.143974;35.192123;27.881529;29.401686;8.101738;1.0318285;0.0;0
19.982542;4.108753;13.715879;7.73238;2.0222127;47.45511;9.161555;43.994576;20.127403;7.2417846;0.963376;0.0;0
13.480852;1.4114788;25.585087;47.334476;0.16870324;22.097181;34.1596;34.745644;11.870495;0.90126014;1.0486608;0.0;0
13.177438;3.8960428;1.6419626;36.01361;0.62440175;45.730133;16.808664;1.219202;9.566277;5.1984944;0.54513955;0.0;0
