[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];
15.223553;2.6887405;3.3385832;11.993358;3.7471738;21.723444;10.883973;0.5480938;39.871113;22.280096;0.78569627;28.717224;37.10444;4.4349856;0
17.925056;3.3236697;4.3778853;23.500954;0.78321373;25.21922;15.532374;1.3499212;29.475523;28.053991;0.6750602;6.093508;1.6723585;1.3957062;0
17.975487;1.986071;3.0870957;40.313396;3.7739005;12.439348;20.754505;4.620562;16.450739;40.320156;0.63836133;48.91496;31.1956;9.980278;0
10.858309;0.11571769;1.1421503;39.78579;4.419637;2.6709108;30.039354;3.774602;46.888542;10.6288595;0.5806092;16.280918;8.499372;8.820195;0
7.002652;3.4020667;0.34091106;30.418896;4.511139;15.398313;48.244083;0.4755975;18.831274;7.4793577;0.8746764;45.60117;17.495497;8.66834;0
15.668236;0.36602634;0.31860846;48.91572;0.6712913;41.98173;13.834503;4.602661;3.4461381;46.649555;0.8628756;18.983427;22.738258;2.8564205;0
13.571564;4.344235;0.53517824;23.723804;4.166422;40.585037;17.091774;3.9385383;7.668305;8.140271;0.90115494;42.46244;48.639816;6.11861;0
8.099497;0.21100454;2.9411077;2.930031;0.638689;9.856788;2.173648;3.0578496;44.687912;49.466373;0.828022;38.46568;16.95268;8.811617;0
2.7948668;2.6993282;1.8062675;41.151833;2.444145;32.66871;19.255045;0.7221139;8.348847;30.349705;1.9517801;12.39493;41.146458;4.4100413;0
15.189003;4.4850974;1.2912242;11.8434;3.4443555;46.25872;34.078796;1.668602;22.922314;25.450918;1.3440862;32.69914;17.515913;1.3150877;0
5.9867496;2.9051988;1.1746022;9.635701;2.4728208;9.433277;48.19;1.5733409;34.906605;10.258046;2.1436863;12.433745;12.236924;4.782567;0
18.79945;3.081242;4.7480497;4.430486;1.765557;7.3051405;37.269287;3.236231;29.108591;43.164818;4.479347;1.9298366;22.2664;9.028022;0
5.578441;3.4398932;0.6822012;17.067097;3.4507236;2.0851672;6.7818294;2.9805613;33.015213;9.4360895;1.8246319;15.723444;5.4033504;2.000092;0
3.3324008;0.69980335;1.5935906;16.981789;3.338306;9.448162;44.611893;1.4584808;18.091919;20.662128;1.5037215;35.81734;41.14591;1.7870729;0
16.791142;3.4071429;2.4102385;15.835805;2.956174;40.883675;42.095276;1.6243863;33.44957;3.3536894;4.5803366;9.748616;25.417545;6.38492;0
3.912402;4.4137387;0.102202676;30.066454;2.6893005;40.885498;10.2621;2.6403644;1.4451932;2.104848;1.6758773;31.76229;34.689316;3.041362;0
4.406098;4.873682;4.6126704;37.825565;3.5581255;27.482151;46.782803;4.242492;13.899261;36.749245;0.69782686;38.479424;40.08918;4.49893;0
12.388273;2.2709548;0.5855831;46.95057;2.0748816;17.34466;35.990852;0.7185027;7.056392;11.179397;3.1330266;16.206625;21.036707;4.5939345;0
17.616678;1.7880738;3.4441059;5.6084538;0.43696442;40.53224;39.35805;3.6561165;23.307886;30.438755;1.4807945;6.0017595;23.085;7.299899;0
4.732259;3.791217;3.1814408;8.36871;2.7335272;10.555747;23.497843;4.9788036;8.145331;36.44682;2.6477993;30.233;13.424743;1.2536526;0
6.8961496;2.760084;4.064413;29.902283;3.6449323;7.8528457;10.833501;3.7736912;27.821182;25.097546;3.8631356;7.4364405;36.001595;6.931993;0
15.770692;1.3607928;3.2917998;5.8086443;1.5658835;5.3713007;40.156155;2.2636986;9.852587;33.165134;2.871289;1.1273059;41.78076;5.4148827;0
19.464703;0.94357365;3.8699985;19.16745;0.7896806;42.71497;24.394695;3.6852055;21.29897;12.816277;4.0629587;7.4059706;29.133469;5.615119;0
10.514083;0.93412846;2.1641183;31.60306;4.568022;36.027306;48.404087;4.3173637;4.636854;41.075237;1.789039;14.06574;2.8910964;7.3640027;0
3.7340527;2.3499675;2.494652;39.246708;4.332373;31.604729;8.5133915;3.8656504;22.559032;11.105464;0.92651856;34.19158;35.86912;6.771725;0
1.2647895;0.9336096;3.5381444;11.662365;3.1303277;36.645905;18.414772;0.16251177;40.59118;29.940067;2.033869;17.297136;33.676838;7.090018;0
5.3634644;0.19662282;2.8852909;33.731293;3.954375;8.030456;37.041805;0.74431825;16.528162;41.957302;2.1184464;46.00986;17.786385;3.6913476;0
3.5046222;0.355235;2.606539;32.647614;4.847146;19.854666;29.0418;0.6249988;35.60952;39.86683;3.6082444;37.370876;21.052603;8.67334;0
13.875515;4.656434;1.1072361;43.12119;2.889369;40.891647;22.230478;0.25594714;21.873318;3.5122185;3.4655123;49.38608;25.264313;6.54069;0
3.3148177;0.45751056;1.3647305;16.373627;1.2964903;45.92151;35.378918;3.6011627;12.476379;18.991941;1.6159159;33.599476;39.7486;5.1427913;0
10.620269;0.45858538;1.8566365;37.7545;3.2301788;26.141685;36.9342;1.4101299;15.870451;42.776352;4.6536956;2.04807;34.350445;5.51559;0
14.190987;2.3108234;0.14549349;37.847992;4.581509;6.981011;29.287651;3.6375873;15.826335;42.69607;1.4503833;8.295173;26.336052;3.2058856;0
12.041216;1.3009914;2.1450808;12.720532;3.4817262;48.94735;16.636066;3.3638823;37.376568;32.184055;4.9826727;14.2100725;40.469765;8.0964985;0
4.7957373;4.8171997;0.113565534;31.436733;0.22857791;20.356398;31.319214;2.6656947;10.845862;6.3180285;0.26023507;35.46323;43.09871;3.5032346;0
16.278366;4.5638304;2.8685756;34.082943;4.59395;16.63074;27.716883;0.3925997;48.910805;20.809097;3.401329;32.617855;3.5378618;6.214959;0
14.592735;2.083242;3.549741;14.446992;3.7930088;6.8795547;40.085144;1.5960004;34.68673;48.09645;3.1390343;11.055965;4.420892;9.403964;0
15.040696;2.2987845;2.8545282;23.138199;2.0689719;1.6188514;33.019436;0.23286228;20.656567;6.220396;2.9661527;35.204983;24.307812;5.9642725;0
3.4900973;1.938057;3.4982479;22.35311;4.93871;30.579994;25.341816;4.559099;49.902195;40.268764;3.917777;14.673424;39.299225;1.3434975;0
3.3513222;0.28554398;0.10006452;38.90197;3.6362288;31.009119;1.9165306;1.6123047;11.592406;21.47322;2.9952931;33.75448;6.3786144;9.713482;0
18.623688;1.5349495;0.39126566;1.0338715;4.1446614;12.477816;9.180076;0.56525284;38.38265;37.492302;3.0885952;16.22862;43.306053;6.079842;0
8.553986;0.7011;3.522466;25.550304;4.721516;8.937351;17.49312;0.11233877;14.2759075;3.6612527;4.3990555;11.305702;7.7250447;2.6399288;0
6.718025;0.6016146;4.0342107;10.0327;0.29393446;26.87243;30.467552;3.096412;27.634659;1.5054091;1.0150406;25.24723;35.078434;5.4725;0
10.283097;2.8482218;3.6167376;32.695255;3.8946571;22.334936;39.82558;3.1427484;3.666647;15.730793;2.702672;49.056725;40.362415;4.3213315;0
13.59442;0.5839478;3.34876;34.338074;1.9930975;15.879047;48.03775;4.975134;42.476498;43.638805;3.5892956;32.682903;3.228719;4.775476;0
19.156841;0.6043635;3.566175;25.555199;4.3584676;11.69341;30.390465;1.5141851;18.941442;34.310192;1.6085988;18.230429;42.588387;5.355884;0
6.442478;2.4545171;3.7239907;27.559448;4.4065895;43.105988;36.713356;0.32797346;29.639833;30.979364;1.1754746;26.40379;42.23269;8.446852;0
18.57136;2.2671835;3.6494498;16.43785;4.1602306;49.20757;31.450619;3.9189734;46.43691;49.886295;0.7316185;22.491783;8.151484;3.1665018;0
1.4723303;0.7744104;3.7162416;16.352812;3.918083;18.423506;22.083609;1.5924516;2.4820895;18.017496;1.3871729;2.5358446;11.243258;6.944628;0
11.548763;0.12180022;0.46269655;37.510735;3.9919858;35.20841;30.874157;1.7202293;48.432854;42.66236;3.3637812;34.040115;43.155624;7.4717517;0
13.045527;1.0455748;0.4100306;7.454837;1.5531073;43.41181;20.632977;4.5478983;26.733788;6.3736057;3.1133306;11.069384;48.316242;9.821713;0
3.0120506;1.255872;1.8694878;38.80366;2.0919883;2.3199022;23.22833;2.9193144;39.25658;9.365604;0.9415873;27.177155;24.730713;3.8260236;0
3.6664524;4.0212173;2.6852238;33.095646;0.66376895;45.49518;45.63919;2.0617132;24.179193;24.426739;2.5066533;4.4746075;7.1563916;2.8038893;0
8.963172;4.585648;3.8368335;44.33926;4.1698985;25.458302;28.629124;4.757733;40.97948;48.01449;1.1474717;39.724567;14.698248;9.413968;0
19.358406;2.0891275;1.7400683;13.74709;3.2654316;28.280714;5.9201365;1.3999267;44.14738;35.466736;4.6862664;1.8540261;17.575245;9.559646;0
12.324808;2.084631;1.4480736;25.802774;3.1023118;27.453793;26.664518;0.20524177;19.702028;6.513981;3.648258;16.75169;31.927605;8.003254;0
18.727442;3.5911584;3.9290967;2.910486;1.3057824;12.903433;47.70975;1.2312889;36.408978;47.79046;0.9493105;19.782536;36.364647;4.4846663;0
16.282858;3.171918;1.3217505;45.712822;3.1136768;39.32983;5.9021006;0.31621724;49.93228;38.520203;1.5195903;38.846302;30.731585;9.744562;0
9.88025;1.0022869;4.122123;34.09418;2.3273034;36.88458;48.588177;2.097962;38.099453;37.09376;4.280089;48.705772;44.625862;6.251298;0
15.910505;0.6276767;0.9679544;31.520887;4.976817;5.6938252;49.39438;4.172226;47.88711;28.022966;2.8298984;10.375252;1.5190653;2.9660769;0
1.3388989;2.2442982;1.8614203;36.90177;4.3290343;28.576788;28.474945;4.87838;37.094246;20.28311;1.84418;7.8138576;20.105978;8.43032;0
3.073736;2.867659;2.0652704;14.932114;2.6773162;47.894283;17.289497;3.5315726;17.16446;6.3849845;3.032262;31.4634;15.298279;5.3354597;0
16.759144;0.77966726;1.5676012;30.589153;4.0614324;43.686714;1.423099;4.637963;41.530434;31.369852;2.0084646;11.647582;37.83357;1.5187793;0
16.139524;1.5370401;0.11644888;40.245174;0.9060745;31.669313;1.7597455;2.1018069;33.650696;7.2568345;4.5659986;2.1867054;34.3628;8.002835;0
5.420174;1.5991207;1.2539954;5.424428;0.59686244;10.735974;20.016674;1.5832765;2.6203308;29.907331;4.38035;12.358724;44.654;8.34883;0
11.084622;1.3803612;1.7545024;47.98203;3.190189;18.013933;39.370518;0.8557036;9.449268;27.442787;0.8858936;12.491689;16.351946;8.701734;0
12.5143;2.3577302;1.636762;44.702454;3.6612506;8.367545;47.176304;2.5543153;13.802378;30.229694;3.419498;28.025023;42.921417;2.4636145;0
17.48704;3.3000116;3.9492218;48.187923;0.35997656;41.2746;8.584137;1.7019964;37.434628;41.512432;4.2041807;23.051447;27.379564;4.026744;0
12.459036;2.5960104;0.33210203;40.609077;1.0847204;39.15487;24.899878;0.6269347;40.0595;21.147709;1.1350945;17.338846;8.51425;8.124364;0
8.83886;1.0871371;2.0058486;15.421244;2.732613;45.607555;25.584557;4.6663837;41.517387;22.393301;4.3703985;15.165494;41.62445;7.854609;0
8.109497;0.60440135;0.28382573;29.496218;0.40780133;4.106382;19.634865;0.7061486;4.2935224;3.9390123;2.1558313;14.125655;12.444979;8.97249;0
9.09176;4.1271653;4.660173;6.8879585;2.1778588;48.27096;27.457848;3.724723;4.5356774;15.099251;1.6078628;43.22609;38.25326;5.9298477;0
13.386689;2.448593;3.9720263;37.95417;2.4621909;48.35494;46.326088;0.43356785;15.672718;4.9700847;4.9219003;23.579697;27.307747;3.7963977;0
17.482323;0.404482;4.912592;8.528343;4.6168675;34.04608;22.487928;2.6828706;34.380928;7.9461536;3.471224;42.89132;26.229347;4.6949944;0
9.624041;1.3647953;4.559787;43.474373;1.6468148;44.205666;7.751207;3.4065323;42.26706;21.913038;1.5234869;49.791832;27.2112;3.6454108;0
5.7089515;4.0397654;1.6474826;12.787291;0.9264755;22.483456;33.60703;1.249219;43.599407;20.952497;2.6954823;25.284573;48.798187;6.781425;0
5.496585;3.783459;3.4887588;8.860184;0.13679047;16.356812;2.5373516;0.47068328;11.16825;46.857018;3.2529798;46.496216;29.647675;5.452772;0
15.174272;4.3915014;1.602115;4.4743137;0.6958797;8.5640545;47.065647;3.0074866;38.603348;6.8466797;3.5884972;9.554703;3.1647773;6.1049385;0
16.514807;3.0502303;4.4522347;35.85689;3.7792435;2.547394;47.054497;3.0542438;32.397972;8.315829;1.1260145;16.17948;47.839;7.0518026;0
3.0002835;2.172239;2.112689;10.123985;2.2801173;3.0578704;5.5149875;1.6287142;46.40977;37.79245;3.1213386;33.28647;14.8014965;3.1525242;0
2.2646184;2.1905115;1.941849;10.685722;1.0737528;34.88677;27.993456;1.9433475;38.87019;2.0975316;4.251584;12.662744;24.039373;9.051732;0
12.29424;1.0506002;4.578937;9.315134;4.671836;17.492159;40.07213;0.32346824;26.902443;32.896374;4.0379324;29.996487;41.332726;1.4213454;0
3.7772915;3.288915;4.2000275;15.983961;3.9589376;3.649022;23.764345;1.5493641;39.37652;37.630497;1.5419431;45.048626;5.144594;3.2026317;0
16.66862;2.966837;4.8354263;47.11936;0.660387;6.4979134;24.45981;4.424752;16.105608;31.820362;4.8539443;48.707104;12.396231;2.120501;0
6.896359;0.85883564;0.42579162;24.844461;1.417891;33.598904;48.5398;0.9393431;39.52112;15.102443;0.16168514;27.208916;43.966713;4.7013144;0
3.7335668;4.4397483;1.2923605;13.783019;4.2622633;46.99533;12.294896;2.3934543;39.277256;6.0757623;3.9171772;37.099182;6.743383;9.502476;0
18.49844;1.9054942;1.574203;9.349147;3.4929152;20.99093;26.7892;3.4164486;42.90522;49.71454;1.653847;30.558445;26.318102;8.44224;0
4.1451025;0.34371996;2.179325;1.9261695;4.7331715;39.10522;6.63344;4.034123;12.877407;43.108356;4.711906;21.575432;10.108286;5.440428;0
6.409682;1.7066165;2.418337;18.88464;0.47362223;48.70551;15.819568;0.49763092;42.60104;36.80119;4.3191776;18.468437;18.346775;4.619613;0
3.9186544;4.362298;1.5282149;6.393012;3.899515;35.706665;42.694317;2.999997;9.283461;10.164977;4.417688;31.09334;39.73142;1.3537148;0
3.1943111;4.593087;3.973207;2.323588;0.47441593;36.427315;36.105984;3.1737218;38.823082;22.11459;1.334151;17.935753;47.993862;5.4144235;0
1.4018123;2.5029523;1.1938963;6.0460057;1.7496434;31.179138;30.988186;1.0671687;46.565956;35.78117;4.002436;37.70111;29.121483;3.2916822;0
2.052513;4.7860656;3.512935;16.607553;3.778277;48.90615;6.5805397;0.25115773;2.7541077;5.970184;1.7300004;7.1824017;18.735336;1.0086162;0
4.3181877;4.3886847;4.273665;37.79232;3.5839489;15.6904955;42.68423;4.2373977;31.67462;47.90907;2.2913213;36.210987;4.927401;8.605116;0
2.0142567;4.1436305;3.0581214;4.282326;0.110377334;39.366432;15.607355;2.2563422;33.319996;47.80641;4.5312433;26.042067;20.672626;7.501581;0
12.231732;4.312579;1.8353788;34.255024;1.0895203;21.338825;27.214159;0.39781842;40.942;8.374264;3.6302216;5.0071945;40.87955;9.456704;0
13.933576;1.9711895;1.0206671;31.406584;3.915011;8.615562;12.44026;2.9323406;6.038347;10.655784;3.2387767;42.138657;38.076733;5.2134686;0
8.478979;3.8066978;0.7582964;44.21752;0.71812284;37.229248;26.516092;1.9468735;45.562103;18.839743;0.73196965;27.943012;18.462671;5.4707546;0
7.041831;2.928961;3.7464561;10.015364;1.6992567;41.640694;28.544838;0.4929864;49.695568;23.083532;2.737588;37.00818;9.326283;6.0475955;0
10.585999;3.6264515;2.3987467;39.919117;1.0010586;43.316357;17.682953;1.506845;33.93316;22.596048;0.705221;7.062152;27.640879;8.940507;0
17.625093;0.97115195;0.3269658;43.378395;0.6461272;46.172047;25.790161;1.7014725;22.066715;34.722004;0.46761656;8.602879;41.772556;2.853071;0
17.171501;3.6838303;4.9208136;48.84772;4.199466;37.500668;20.896566;2.9170344;32.115753;24.0404;4.7382445;44.05306;28.553818;1.6170124;0
1.8260262;4.792203;3.3893857;40.61892;0.40057454;26.85331;35.177277;2.0763342;3.6805997;10.028434;3.0027535;23.874413;27.543333;6.9771214;0
4.4484696;1.5830503;4.2364945;7.064642;2.7266448;46.996075;27.650675;0.6242617;37.898674;13.790094;0.13011609;15.498676;35.62877;5.5841217;0
5.4981527;4.9321904;2.2471244;47.40932;3.4940856;11.268718;44.02573;3.2131436;4.428363;21.148573;2.398241;26.425018;7.340461;6.333387;0
5.7383637;1.9540424;4.781649;40.934612;0.38219208;4.7881784;3.432456;3.671116;16.80696;26.445616;1.5050457;19.20381;31.31318;8.985812;0
11.85342;1.0786451;1.0776726;11.4039345;3.2037911;22.14966;2.3052943;2.5857847;7.8305373;46.227814;0.8541574;48.717167;4.8248515;9.157963;0
8.908986;0.6502025;1.007167;9.094672;1.7369211;29.528711;10.238918;0.41041863;36.576023;5.7144346;4.1136947;10.652423;8.825135;4.406977;0
1.9358283;3.9463134;4.4626403;46.884293;4.1843715;34.31948;6.810252;0.60580146;30.126986;40.412537;0.85268396;26.973427;3.52119;7.196982;0
8.098669;2.8186445;4.4694138;8.629232;4.008532;40.955677;26.768892;4.728765;35.260986;16.231976;0.9151151;17.288082;31.098248;5.429246;0
10.951306;1.6049434;2.5451956;39.078068;3.9901347;2.3110757;10.806568;1.0278902;4.1637406;36.62437;1.2397746;9.0905485;48.245605;6.002677;0
2.9317663;3.0814068;0.7163531;20.857704;2.053451;40.30027;1.7863826;1.6067233;19.14991;13.654617;3.5909677;34.39301;8.2685795;8.317001;0
16.835712;1.7272959;1.5955607;36.466457;4.130486;30.406305;14.848481;3.4688172;20.902313;19.872074;1.0345843;7.7118964;24.058329;3.516358;0
1.9872755;2.296953;3.7953465;5.5007176;3.1869118;47.69444;25.950949;3.9799945;30.517529;22.719584;1.6746635;14.45178;44.80178;1.8235115;0
18.571995;4.327054;4.2453604;36.527855;1.9555495;18.046974;35.9985;4.5639925;6.0142045;37.787956;4.521497;24.880592;42.651264;7.140219;0
2.8831496;3.3740158;1.8035083;26.083658;0.49528277;31.231945;22.481346;2.03641;32.71461;9.146473;2.8691936;21.764935;21.73675;3.7480888;0
17.027924;3.835769;0.40004504;45.11854;0.42741266;38.56087;48.173;4.9622307;20.34023;17.981064;0.9477423;45.61724;37.490494;3.6794422;0
18.15041;2.9591184;3.3620608;10.231523;1.331868;26.303375;10.77318;0.6090636;45.39008;26.899015;4.3135247;32.89757;3.1190076;2.1267579;0
19.611843;4.9578505;3.7235355;6.358448;1.5679648;8.639471;26.189037;4.1500177;23.040648;33.22204;2.6095958;4.4014215;38.070435;9.565125;0
16.238491;1.2829093;2.177672;10.614795;4.6448884;3.440189;13.406003;1.4333202;6.0015073;4.7274;4.187716;8.017311;36.554157;8.507538;0
15.810073;1.3852267;2.9571784;4.850193;4.9996963;6.4586325;40.526726;4.6917453;6.066699;5.641586;0.48585105;29.724981;29.561094;7.5784445;0
13.207182;0.5535388;4.9381204;49.027378;0.80400187;25.250324;10.200165;4.3590617;13.460484;36.205532;0.89292616;12.048791;6.6009297;5.889845;0
15.800931;2.8146956;1.3004931;7.0199747;4.7195644;32.34083;48.118454;3.835126;12.75077;18.941294;0.5498911;10.589743;15.514323;1.26337;0
3.5564919;3.1054602;2.9075906;10.841697;3.562046;28.955532;36.11372;3.0583625;40.037624;9.115162;2.458056;49.390255;9.414631;9.739504;0
11.185292;3.6572118;3.0937061;40.674603;2.54318;35.93289;28.286388;1.1508361;36.397038;13.896864;1.9981571;35.764587;3.888054;2.7652354;0
10.770234;1.743685;2.7906253;13.090965;4.7779646;2.9107375;27.085056;2.3634343;4.7569633;30.312517;2.1384459;15.820943;45.06019;7.436998;0
17.29387;0.16005833;4.3587346;11.892374;3.5970967;7.6806955;18.761042;0.27045053;42.72027;47.711525;1.8960428;2.3633316;9.899123;5.923041;0
9.793188;3.1979246;3.0645368;33.94318;3.008907;38.295864;2.030277;3.5760775;5.710372;36.863667;2.1783311;39.960117;11.126496;3.5304143;0
8.3167;4.993608;2.5886612;20.539495;1.1266811;39.277935;45.841064;0.6678084;39.49576;40.05579;1.9680452;29.28465;35.337696;5.1088343;0
13.151702;1.5432918;0.70277363;41.93848;1.2977754;35.4124;39.95193;1.3656124;6.469238;30.81398;0.8823379;16.255302;16.7806;6.188248;0
6.0628033;1.0012788;3.545725;32.275196;4.5663586;37.526073;7.608046;1.300743;19.441559;19.187893;2.8885062;26.838987;20.841574;7.3187943;0
3.6555998;1.480658;0.7473261;15.122521;1.15369;48.208565;6.9819007;3.9609485;37.7956;48.148197;4.3589225;44.928585;3.7718399;7.70602;0
10.079668;2.1845357;0.23019248;30.29824;0.25829947;47.266716;16.096933;2.0631742;13.428115;4.9824147;4.971;4.108947;46.411068;1.3120869;0
8.920898;1.3294734;2.4938028;43.45662;1.4045128;32.57961;38.39383;2.7192507;6.5531673;40.62241;0.67481065;36.867558;49.825207;8.839407;0
5.418829;1.8001041;2.9049819;18.859665;2.4547231;16.647394;25.655087;1.1222309;39.572567;13.655281;2.115049;43.274857;19.046381;7.478184;0
7.982724;3.227213;4.9953647;37.087067;1.9716274;1.6913847;33.056286;1.7371004;34.857803;30.785059;1.2813475;26.504509;11.565513;8.042093;0
7.961457;1.7906371;3.5904014;21.375816;4.685435;31.948797;1.3035197;2.6083047;44.67213;49.136932;2.877812;48.084114;35.582832;4.1248436;0
7.222416;2.0406888;4.2580924;27.610596;2.151013;22.133888;46.261524;1.051599;32.436073;42.272293;1.8657905;12.352082;38.129154;7.2464857;0
8.209818;0.2961532;1.7973014;36.9513;4.456358;8.204345;9.118605;3.4800813;4.623585;42.65689;4.400995;36.339737;8.52757;6.5104275;0
14.029123;4.597918;2.593682;3.9658413;3.0138483;11.547629;16.626162;2.3014102;32.2931;41.33033;4.682501;21.818216;24.858389;4.0438733;0
6.640653;2.0937412;4.873918;23.292526;2.668211;46.88994;47.410378;4.919887;41.302845;23.235893;1.6929274;19.57422;10.579468;2.5120234;0
19.028301;1.7079033;2.1452038;5.6654625;0.8849586;4.2449045;36.911785;1.3079989;5.100249;20.25956;1.8464459;32.17878;12.452884;6.245386;0
18.410612;0.52377254;4.055723;36.525272;1.4280564;39.586067;26.042269;2.040692;7.648972;26.408926;2.7213185;30.862804;25.195225;7.9298277;0
10.137299;3.2074978;2.6773467;30.782507;4.3491173;45.200417;43.282887;4.630848;34.200794;14.970525;3.2140565;18.99169;20.582104;4.1026373;0
7.238863;4.332742;1.1974131;17.019554;3.9217904;34.72903;4.001853;4.441387;39.775192;24.42907;3.787049;19.399355;24.275599;8.809674;0
11.173261;0.30165067;2.9440513;4.737794;2.2923744;4.0057406;4.738349;2.472432;18.304403;7.2130084;0.5903491;24.514683;19.830755;8.8176;0
17.12265;0.8118351;1.1685039;46.36432;4.5542088;42.446793;8.602885;0.7056085;37.027817;44.73418;0.3503539;49.649178;4.5821495;7.858745;0
13.399159;0.81731015;0.11483225;16.435183;4.1139755;33.011158;13.963981;2.1030288;9.201043;37.047863;3.4233172;40.12662;4.733818;2.1514335;0
16.283445;3.0511467;1.2558905;14.493463;0.64921325;14.574612;35.742455;2.97792;22.75626;4.0394998;2.4455678;18.948591;13.836015;5.6190815;0
