model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhkp;rhkf;rhk_scale;rhk_shape;man;rch;offset;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;r_rank_sfr;r_lin_sfr;r_rank_multi;MAE_multi
50;439.98163;1.1261009;3.5639944;6.1291347;3.7515306;4.663355;0.99201715;6.335137;0.10713283;6.436807;3.3823326;1.7732319;1.9871178;8.046653;6.335137;0.10713283;2.273309;3.0703843;1.3352288;1.2183868;0.15743017;0.10713283;1.1235309;4.549612;1.242212;7.681632e-06;6.917838;1.0119894;1.0014732;0.86865145;-3.7415103848150446;0.6181704818006892;6.920346271833132;1.5873385186872895;0.32371220008374524;0.8193211632957647;0.8057152936393953;0.443284646838359;0.8780487804878049;0.6829268292682927;0.36585365853658536;0.22568722902427352;0.06409014729136558;0.05003206963688933;0.3125449453981963;0.6190476190476191;0.9774413995870409;0.7448374115999247;5.598817548575542
51;401.47244;3.3046687;6.764969;8.468703;4.1618323;3.5394435;2.176331;4.1717644;0.9064601;4.485134;3.14392;2.7743597;1.219689;6.177238;4.1717644;0.16964343;4.485134;1.53884;4.760884;1.219689;0.36430675;0.16964343;1.1283263;4.279937;3.9249904;8.0262376e-05;5.747361;1.0221823;0.96863204;2.6835425;;;;;;;;;;;;;;;;;;;
52;557.3849;69.33972;8.367307;6.669709;5.5946445;3.887789;2.0522165;5.8169346;0.8616966;2.580377;4.084125;1.3754405;2.303092;2.8501923;3.5705736;0.7189628;2.0982974;1.5998908;5.837071;0.80408025;0.7837563;0.5153581;1.0244956;0.26823545;7.1730275;6.271469e-05;2.25802;1.0780867;1.0450022;2.994856;;;;;;;;;;;;;;;;;;;
53;532.97015;41.851864;1.5995216;7.896418;8.248912;8.49265;2.347132;5.298656;0.39339375;4.9136596;4.742508;4.8849154;1.4644977;3.0179365;0.20636454;0.39339375;1.9991167;4.742508;5.9380035;0.92544144;0.59986204;0.19014679;1.0564538;2.5374362;7.679322;5.0881736e-05;9.223116;1.012083;1.0853814;2.4499683;;;;;;;;;;;;;;;;;;;
54;541.0331;84.10762;8.584896;7.5503855;5.074227;6.588381;2.1303053;7.1834764;0.6841372;4.117345;4.389407;2.7947161;1.2614229;3.2268665;2.7898555;0.6841372;4.117345;2.528638;4.756478;1.0601816;0.2304914;0.6278708;1.1692556;4.423847;6.033561;4.057666e-05;4.6842346;0.9490687;1.0384713;1.6763419;;;;;;;;;;;;;;;;;;;
55;556.1458;18.128525;1.2420267;3.2677014;5.418063;4.522015;0.67899036;2.6901395;0.23497626;4.0651455;3.059362;6.577445;2.3803;8.586339;2.3363583;0.2163034;4.0651455;3.059362;7.4172006;0.939181;0.8351313;0.2163034;1.1137474;3.2829642;0.10818294;3.1326905e-05;9.007633;0.99493164;1.0865452;2.4732594;-8.657378875705199;-0.20137609490600994;10.405383185551973;1.1464923736375;0.8795006331477871;1.1721430628397524;0.838501742160279;0.4048715319031285;0.8780487804878049;0.7804878048780488;0.4146341463414634;0.23981204172596654;-0.14103719479892568;-0.3471106401771;0.4064556826382903;0.7619047619047621;0.9854052713536161;0.7936041083099908;8.402729547871346
56;491.78314;2.3688645;9.079318;9.408939;6.3627844;6.480729;2.388768;6.075178;0.77867925;2.7085423;4.753823;9.72427;0.5416005;3.2642405;3.3553092;0.77867925;2.7085423;1.5259426;8.563534;0.5416005;0.296253;0.73664016;1.0066797;7.9002333;2.5137568;6.9957794e-05;4.191804;1.0796705;1.0483966;2.1357403;;;;;;;;;;;;;;;;;;;
57;513.7482;39.42015;9.778125;6.7571797;4.826903;4.0814867;0.5494104;2.2195525;0.9985539;5.33486;2.6749918;3.5447104;1.5995475;8.313461;2.2195525;0.8920258;2.7943707;2.6749918;1.4142234;1.1496875;1.4378572;0.3422104;1.1314032;9.159182;4.9489174;6.6421046e-05;2.2462187;1.0994431;0.9409584;0.034755755;;;;;;;;;;;;;;;;;;;
58;427.9594;73.870346;6.973842;2.7389655;7.534705;8.750096;1.1871122;6.604838;0.9502017;6.421779;1.2951806;1.706906;2.37253;5.158019;6.604838;0.4402713;6.421779;1.2951806;5.890387;1.2654643;1.2478356;0.4402713;1.0526928;6.8172355;6.117482;2.3712546e-05;8.784158;1.0632281;1.080106;1.1350576;;;;;;;;;;;;;;;;;;;
59;422.906;97.20104;9.856723;3.6849825;1.0441685;7.5214515;1.2784704;6.6778355;0.6705391;4.410323;1.5306311;6.41021;2.3697057;5.4295683;4.239878;0.2043171;4.410323;1.5306311;6.420893;1.2427758;0.8332678;0.16844983;1.0243943;9.933178;2.0806198;3.4856388e-05;5.208831;1.0275196;0.9835598;0.7049061;;;;;;;;;;;;;;;;;;;
60;533.6806;88.481735;8.380126;5.7507644;5.3471775;1.8186327;1.4705297;6.3132944;0.5022864;2.3926635;4.808474;3.7522795;0.8118361;5.534189;6.3132944;0.3891398;2.3926635;3.1946664;7.9033833;0.8118361;0.6822086;0.3891398;1.0748563;2.0576105;7.952846;1.047043e-06;4.224878;0.9719302;1.0666698;0.50075;-7.883143915555014;0.7484250621666604;11.117653749640409;2.049260339559652;0.6055734968851324;1.1486851393497441;0.7462972756612304;0.39946483944226086;0.8292682926829268;0.6829268292682927;0.3170731707317073;0.16957215088950273;-0.10831373836227404;-0.1419875621878845;0.2996221493267191;0.4761904761904762;0.9652559591779256;0.6746610217967501;8.964321194948486
61;494.21924;48.923386;1.3037261;8.9246235;9.307146;1.4111471;0.9704584;3.086631;0.42977214;3.0697432;4.7602057;4.167577;1.4111471;1.7161537;3.086631;0.42977214;2.8640668;4.2020154;8.219932;0.5876373;0.57633376;0.42977214;1.0198312;5.5513916;2.34817;2.4015862e-05;8.095868;0.99128693;0.9104565;1.0616695;;;;;;;;;;;;;;;;;;;
62;513.04724;81.46891;0.93467957;8.150454;6.5431337;1.2040985;0.74759483;1.9536698;0.34897685;3.3835962;4.6548724;9.918811;1.2040985;0.5834116;1.9536698;0.16839144;2.4202034;2.2664266;3.4036286;0.8160411;0.3323894;0.16839144;1.1842136;8.813095;6.095439;9.073498e-05;2.6186795;0.985717;0.96665263;1.3489163;;;;;;;;;;;;;;;;;;;
63;552.99976;7.962715;1.0892663;3.6486368;5.377598;1.1505543;2.174095;6.4811096;0.17703623;6.7988715;4.0059376;4.152703;1.1505543;7.904131;4.925587;0.17703623;6.780545;3.49036;5.816621;0.6414258;0.7034323;0.17703623;1.1205289;4.289957;1.4095176;8.2412356e-05;6.7709217;0.91182214;0.9782742;1.9931957;;;;;;;;;;;;;;;;;;;
64;526.94366;57.65496;5.0123534;7.1652255;7.9482236;5.4218807;1.7836391;4.8322616;0.288598;5.243037;3.7171266;3.970451;0.50952363;7.5266886;0.11556848;0.1580397;1.7695773;2.0190446;1.9180717;0.50952363;0.23515177;0.1580397;1.0433931;1.1682764;1.4028707;8.585348e-05;4.9924397;1.0795566;0.9619464;0.27960005;;;;;;;;;;;;;;;;;;;
65;510.71588;92.50555;6.5727816;0.91507715;4.537007;2.5456605;1.4497862;3.9120653;0.6027812;7.05965;4.3504786;2.847043;0.5497749;9.799183;1.2548276;0.6027812;4.89832;3.444653;5.9904876;0.5497749;1.0179026;0.22517203;1.1045955;3.9317973;6.191039;7.526906e-06;5.5305963;0.97583246;1.0819333;1.5696152;;;;;;;;;;;;;;;;;;;
66;511.84143;40.24213;5.2813935;3.9270334;5.2052107;7.038249;2.0492067;3.681992;0.34463346;3.4316716;2.7811987;7.8401356;0.9168634;5.047634;3.681992;0.14179875;1.8935274;2.7811987;2.3842947;0.6828869;1.9193553;0.14179875;1.1349525;3.232964;7.661894;6.323823e-05;8.241241;1.0881586;1.0328554;1.3285625;;;;;;;;;;;;;;;;;;;
67;460.79;96.049965;7.061886;8.540317;2.7564375;5.293137;2.3303142;1.658666;0.75296885;6.737511;3.1893685;6.3745656;1.6523162;2.2094686;1.658666;0.69526607;2.4490435;1.0399561;4.6378827;1.4481385;1.6490623;0.69526607;1.1228874;1.659998;9.174757;6.12629e-05;5.831726;0.99272484;1.0841413;2.8817902;;;;;;;;;;;;;;;;;;;
68;406.16357;22.847824;4.991384;2.275931;2.1178374;1.7506397;0.94785315;5.2052126;0.7910088;6.250012;4.5932803;2.007653;1.7506397;4.620919;0.3299394;0.39064583;3.744486;1.3453617;3.0180662;0.7808509;1.8929908;0.39064583;1.0835675;1.5943955;9.573114;6.6205845e-05;6.6370645;0.9127423;0.9078286;2.7948923;;;;;;;;;;;;;;;;;;;
69;487.34348;11.457747;1.2873306;4.1158967;1.2297045;0.95306975;1.1458209;4.385238;0.5289743;7.1933923;1.2271135;8.150643;0.95306975;0.7263301;4.385238;0.5289743;4.354519;1.2271135;6.736961;0.95306975;0.6149546;0.5289743;1.0906644;9.660636;5.242796;2.7211014e-05;2.8554575;0.95432055;0.95317847;0.41660386;;;;;;;;;;;;;;;;;;;
70;442.91693;52.95147;2.958117;0.90949416;7.58358;1.2341952;2.3686442;7.2483106;0.9149981;2.9506679;3.253017;8.583778;0.85405344;3.1985655;3.6325905;0.35705256;2.9506679;3.253017;2.5006845;0.85405344;0.8933775;0.35705256;1.1590099;3.0535727;1.9508094;9.753816e-05;8.554317;1.0324332;0.9682778;1.6003239;;;;;;;;;;;;;;;;;;;
71;481.70572;90.817444;9.93288;1.1105078;5.2137113;5.7533646;1.5880867;5.387916;0.8337515;7.183041;2.5247912;5.457794;0.8711679;2.1911283;5.387916;0.57183;7.183041;2.5247912;9.815922;0.6240029;1.4877894;0.57183;1.1281419;2.7648377;1.792365;4.7191606e-05;7.7830033;1.0911624;0.9644895;1.99586;;;;;;;;;;;;;;;;;;;
72;570.6806;31.816643;4.047361;2.2287729;9.454179;6.238099;1.0624785;7.2766037;0.16999163;5.456666;3.2222643;2.3164861;2.2752006;0.6182719;7.2766037;0.16999163;5.456666;3.2222643;4.120182;0.64484227;0.7341804;0.16999163;1.1247462;7.207553;4.261544;8.352591e-06;8.809685;0.9811927;0.9114771;2.9000828;;;;;;;;;;;;;;;;;;;
73;446.7879;80.21587;3.8553681;1.8269538;2.5913444;4.112431;0.8164441;1.9089657;0.8222433;5.907121;4.829072;6.9228644;1.9834394;6.6042166;1.9089657;0.8222433;5.76228;4.61148;9.586677;0.7017663;0.34509453;0.5229789;1.0543171;5.5544343;3.974123;6.536205e-05;5.039903;0.96806;0.94972163;1.9510796;;;;;;;;;;;;;;;;;;;
74;411.66055;17.75053;2.2904077;5.356537;3.1958508;1.6179944;2.4774206;5.436212;0.8468053;2.6153085;4.142692;7.7243247;1.6179944;8.60118;1.4774979;0.83519024;2.131746;1.8981153;9.1231365;0.5585955;1.0728583;0.83519024;1.0458528;8.885679;3.2677126;4.1689414e-06;8.131062;0.90405077;1.0919813;0.21209276;;;;;;;;;;;;;;;;;;;
75;456.27676;74.81147;9.883008;9.09004;6.7485337;9.405668;1.5700479;6.2928486;0.41194236;2.7963195;2.9062216;9.319899;0.59713244;6.1453347;2.0509918;0.41194236;2.7963195;1.4001439;7.466047;0.59713244;1.9200462;0.27292782;1.0623109;5.7538185;5.9359694;6.374253e-05;6.6430535;1.0835774;1.0572262;2.0473423;;;;;;;;;;;;;;;;;;;
76;458.71875;56.145668;2.9971797;1.6702396;1.4913791;4.5919943;2.2245152;4.9724603;0.5436908;7.465931;3.7232533;4.6574016;0.7948402;6.2743683;4.9724603;0.13516295;3.4180326;3.358641;9.124439;0.7948402;1.5602527;0.13516295;1.1683859;8.451712;8.787277;5.087111e-06;2.655518;1.02064;0.9185764;2.1320236;;;;;;;;;;;;;;;;;;;
77;532.3833;18.326681;6.786122;8.8155155;5.5307193;4.8067083;1.7719933;4.996537;0.16310243;6.203914;3.251644;4.4138055;1.6410638;7.096001;4.65478;0.16310243;3.186298;3.251644;3.0911586;1.1679071;0.6651636;0.16310243;1.1894948;4.6372185;1.8337349;1.0655065e-05;6.1938396;0.90021867;0.9958845;0.2908199;;;;;;;;;;;;;;;;;;;
78;511.40643;72.09064;1.2826319;6.9802365;2.1122336;4.3712645;1.387328;2.0124345;0.33932778;6.8342724;1.7887245;5.35042;2.190164;8.781966;2.0124345;0.33932778;4.7938843;1.7887245;5.2413974;0.94853896;0.6627898;0.24758801;1.007922;6.553688;4.187424;3.7700458e-05;5.276009;0.900218;1.0394256;1.6807551;;;;;;;;;;;;;;;;;;;
79;556.77966;71.66186;1.5048982;2.4369433;2.452577;1.441153;2.2165964;3.0879025;0.9563172;3.073168;2.824209;6.4852457;1.441153;7.328587;1.8895594;0.71160597;2.5244324;2.824209;3.9559093;1.4402348;0.16467832;0.21461336;1.0965099;4.679267;9.304518;3.4659475e-05;6.7659607;1.0218884;1.018438;1.7730415;;;;;;;;;;;;;;;;;;;
80;532.86273;52.028088;7.4224405;3.536602;5.6088986;7.3650723;1.2130165;5.1115804;0.93974274;4.4703717;1.4435706;5.383511;1.4892011;3.9912024;1.8619722;0.4118906;3.4279914;1.4435706;1.0991849;1.1650997;1.3992867;0.37940732;1.1052859;3.6512773;0.47248128;1.6379965e-05;9.168655;1.041021;0.9601811;2.7305176;;;;;;;;;;;;;;;;;;;
81;481.27737;23.321297;6.6800303;2.6670697;6.1216373;6.9497724;2.0369442;4.0745564;0.71462375;4.677446;2.8253713;7.411406;2.3367121;8.301444;4.0745564;0.71462375;1.8664663;2.8253713;5.0643854;1.2501891;0.17012987;0.13655707;1.1274014;8.224142;3.5407484;5.4050688e-05;6.97134;1.0981555;1.005128;0.04458849;;;;;;;;;;;;;;;;;;;
82;562.8041;14.0970955;7.089478;8.082616;2.9083128;2.3966272;1.4068321;6.609724;0.116476774;3.0983493;2.757611;6.220111;0.6001569;5.818149;2.5390828;0.116476774;3.0983493;2.757611;6.6551733;0.6001569;1.0372263;0.116476774;1.0719887;9.490629;0.8582593;5.105842e-05;3.862826;0.9174372;0.9958862;2.773036;;;;;;;;;;;;;;;;;;;
83;433.3946;95.76825;3.0018308;7.498413;3.4411476;3.344099;2.2947798;6.0523834;0.121533684;2.3671212;3.7933016;9.468884;0.78442407;8.852176;3.339874;0.121533684;2.3671212;3.7933016;4.294499;0.6251662;1.7390331;0.121533684;1.0516909;2.7506227;5.329477;6.619708e-05;6.1463513;0.9143968;1.0069764;1.5621098;;;;;;;;;;;;;;;;;;;
84;404.54242;65.92544;9.86249;3.670125;3.5569682;5.8769703;1.5064359;4.477099;0.6355486;2.6156538;2.0777106;2.2804656;0.96529067;7.0246854;3.357335;0.6355486;2.6156538;2.0777106;1.53655;0.8972943;1.2811921;0.5256251;1.09952;9.602487;5.631909;5.7871166e-05;6.8718505;0.9738707;1.0391448;0.2029051;;;;;;;;;;;;;;;;;;;
85;418.00958;81.11491;5.981214;1.3944424;2.2762885;4.3285728;1.151634;4.9772096;0.30722696;3.4128149;2.572062;4.578286;0.51833755;5.4473963;2.7960076;0.30722696;3.4128149;2.572062;3.675842;0.51833755;1.2072663;0.30722696;1.1263639;1.9797686;0.6792883;6.7587884e-05;5.3010077;1.009451;1.0690784;0.08837214;;;;;;;;;;;;;;;;;;;
86;544.47186;70.000084;9.722888;2.435541;9.691487;9.981155;1.9514886;5.2663674;0.68652993;4.0319867;2.6463444;1.0560409;1.3893821;6.614655;5.2663674;0.31809178;4.0319867;2.51399;6.487626;0.696636;0.35497338;0.31809178;1.1102811;1.4588248;0.6128284;9.457072e-05;6.8291063;1.0243534;1.0566298;1.0575188;;;;;;;;;;;;;;;;;;;
87;492.37546;83.11789;2.3939521;6.631875;7.2297993;5.4179463;2.2202678;5.258907;0.1862971;1.6123265;1.6868156;8.377231;1.2819018;7.275454;0.57425386;0.1862971;1.6123265;1.6868156;6.071123;0.60916686;0.28792676;0.1862971;1.0696421;4.640983;5.716796;1.010893e-05;7.2682157;1.0787208;0.9454658;1.8204496;;;;;;;;;;;;;;;;;;;
88;432.25436;17.086592;4.5864058;1.7223926;1.9975765;8.9282875;2.2020366;5.524511;0.9887173;4.362492;3.9300709;7.5545073;0.7775588;1.8477838;2.6400988;0.8438051;3.045382;3.1147459;5.2683764;0.7775588;1.075725;0.7813444;1.096272;7.817518;9.37804;7.3268355e-05;9.280812;1.044932;0.9654012;1.1215987;;;;;;;;;;;;;;;;;;;
89;500.20895;50.19807;3.9547381;5.781836;4.214442;2.7619762;1.4568102;4.231655;0.20322163;4.672793;3.6771243;9.025806;0.6147466;7.470031;0.6622172;0.20322163;4.672793;1.5717797;5.460407;0.6147466;1.9325523;0.20322163;1.051889;6.916741;7.875434;5.1034196e-05;2.59618;0.973798;0.9834646;2.9029963;;;;;;;;;;;;;;;;;;;
90;430.46243;67.04535;7.771182;6.477654;2.553425;5.9616113;1.380342;1.8047698;0.40303594;4.3512063;2.6030908;7.477687;0.66168153;4.3346524;1.8047698;0.40303594;4.3512063;2.6030908;6.777505;0.66168153;0.73136795;0.2824878;1.1234206;9.007472;9.219061;3.5552002e-05;7.311656;1.0191033;0.95824295;2.518363;;;;;;;;;;;;;;;;;;;
91;539.2641;11.2356;7.7029;7.158558;3.1094751;3.8283381;0.79858655;7.2084317;0.1879175;5.0548854;1.6336071;5.9949636;1.4069449;7.8020773;1.007577;0.1879175;5.0548854;1.6336071;2.8828037;1.4069449;0.91685975;0.1879175;1.1854166;1.441408;0.57679486;1.2312412e-05;3.6913571;1.0669638;0.96338886;2.3074336;-7.435348171294816;0.011280524451592555;9.208312976483464;1.127176800873059;0.7177829227731258;1.0653148681682763;0.812317610422519;0.4346441857211271;0.9024390243902439;0.7317073170731707;0.4634146341463415;0.21245489480064905;-0.20689081741026116;-0.36256206955648407;0.3727154954513525;0.9047619047619048;0.9883179659074791;0.7949630836356572;7.436087670475043
92;489.23126;15.845738;5.3275485;2.0407374;9.4553;9.403965;0.5784867;1.106961;0.44564503;2.0377069;4.149487;7.787016;1.9403005;7.4643908;1.106961;0.44564503;2.0377069;2.9956026;9.3147135;1.3262053;0.7607407;0.3702545;1.1759386;1.9666696;6.746;7.201109e-05;2.4824142;1.0083524;0.9729814;1.1603299;;;;;;;;;;;;;;;;;;;
93;476.20425;63.76428;1.0469469;5.0833235;2.2307765;5.915743;2.3630412;1.1077825;0.40278503;6.7886925;3.77173;4.480384;0.7851274;0.6168322;1.1077825;0.40278503;6.6180234;3.77173;4.289722;0.7851274;0.60888445;0.22796784;1.070888;3.7887623;4.48274;1.3868568e-05;8.425806;1.0612371;0.97340053;2.392918;;;;;;;;;;;;;;;;;;;
94;460.30243;87.00188;2.494372;5.116909;8.918305;6.8509088;1.9504597;7.0996537;0.6811308;2.9024038;3.6567614;3.9155233;1.9821185;5.7515397;1.4721553;0.6811308;1.5864038;1.7283565;5.929563;1.1976041;0.42899343;0.59778917;1.0508745;0.7602138;9.026765;5.8485435e-05;8.067217;1.022839;0.9557194;1.1271408;;;;;;;;;;;;;;;;;;;
95;526.0565;66.3812;1.3574176;8.501072;8.576515;1.5917891;1.6535634;4.2134886;0.87333983;4.1256833;4.7822566;9.510292;0.8374689;3.9408438;4.2134886;0.87333983;2.64548;4.699286;9.28772;0.8374689;1.2161536;0.5761325;1.1744071;4.8879633;0.48137766;3.2064054e-05;2.042201;0.9694324;1.074593;2.5601156;;;;;;;;;;;;;;;;;;;
96;472.36252;4.5842767;8.607833;5.1653247;7.693014;5.337953;1.6668143;6.3141003;0.82919544;6.638438;4.214251;3.0209758;1.6514752;0.8338506;1.772161;0.5521705;6.638438;3.0769463;6.0876718;1.1983378;0.16415067;0.44849733;1.1866732;4.1676846;3.7257752;2.8642064e-05;9.70728;0.92199063;0.9622839;2.5933726;;;;;;;;;;;;;;;;;;;
97;417.53;97.07286;3.5369213;4.6018414;5.470498;6.173205;0.5466937;3.5071454;0.7595929;5.7940006;4.5949044;2.4418716;1.1391726;2.8836462;0.9461914;0.4352222;4.7314873;3.6831222;1.5359746;1.1391726;1.0138537;0.20536116;1.1683854;8.067847;6.4680886;1.3295907e-05;3.234527;0.9872377;1.0556993;0.8852598;;;;;;;;;;;;;;;;;;;
98;423.60117;14.811183;1.973096;2.0234902;3.3253088;3.5426664;1.407503;3.8011303;0.99803704;5.83247;4.0419135;4.916662;0.73009646;9.722122;1.174865;0.921615;2.7958212;2.5089118;7.805418;0.73009646;0.7946613;0.73793834;1.1024032;9.549983;7.0903335;8.78734e-05;8.493493;1.0786204;1.0066022;1.9487276;;;;;;;;;;;;;;;;;;;
99;592.3795;24.02366;4.1229687;7.2196255;8.478819;7.5954766;2.3426495;5.584941;0.13924299;6.3032026;3.9819417;1.6144629;1.9927093;5.712918;5.584941;0.13924299;6.148074;3.9819417;8.709608;1.1516503;0.4591952;0.13924299;1.115059;5.4641056;3.1227014;4.8710604e-05;5.1535454;0.90694743;0.9962773;1.7561787;;;;;;;;;;;;;;;;;;;
100;581.7161;97.52176;1.6033328;6.5400844;8.506675;5.145878;1.4240745;4.3075376;0.8105942;7.3020015;4.033611;4.8900743;1.491893;6.73794;2.775326;0.8105942;4.6103287;3.1767373;7.715869;1.0546298;1.1471554;0.8105942;1.1377317;8.744826;0.39493605;6.2990235e-05;9.88258;1.0775374;1.0199883;2.5614693;;;;;;;;;;;;;;;;;;;
101;539.9414;77.33227;9.8076;7.4242435;5.7278438;6.0079246;1.6616256;6.854014;0.21727876;1.7467395;4.7815976;7.8642225;1.4640473;1.055654;6.854014;0.21727876;1.6898904;2.7949445;1.9683381;0.8721219;0.9093761;0.21727876;1.0229094;3.4151394;4.910618;3.088041e-05;7.7263575;1.0515254;0.9837731;2.244918;;;;;;;;;;;;;;;;;;;
102;453.17398;93.72109;3.766572;6.8721776;1.4285204;4.184466;1.2542024;5.494704;0.64729685;7.484353;3.0999427;4.0903864;1.4414678;8.76432;3.6021636;0.5077761;2.5308151;1.3279461;7.582474;1.3794818;0.14553478;0.5077761;1.0755249;6.41232;5.2262287;3.9288414e-05;5.452249;1.0200137;0.9349292;0.25482044;;;;;;;;;;;;;;;;;;;
103;593.83527;80.85535;9.390907;8.865083;2.7366507;7.056198;0.71006894;4.427242;0.8300475;7.109462;2.6419897;3.8193092;0.97972643;2.0476155;1.6591516;0.7657228;2.9950314;2.6419897;8.364634;0.97972643;1.2244838;0.27667916;1.0346547;3.788881;9.91112;1.4045114e-05;9.076435;1.0395278;0.9987465;0.014459145;;;;;;;;;;;;;;;;;;;
104;555.7502;65.52171;7.112831;8.883849;1.5047511;1.8388605;1.1471375;6.393277;0.69525313;2.3507228;4.844779;4.3981094;1.2512748;2.5603204;2.2140453;0.569726;2.3507228;1.1873043;9.645706;1.0917271;0.6632299;0.5404032;1.0945369;6.876393;9.087163;6.891958e-05;9.886644;1.0731677;0.96742004;2.3542995;;;;;;;;;;;;;;;;;;;
105;543.37805;29.170748;6.0515738;3.6999176;2.6185422;5.50667;0.67017823;4.5418406;0.20309928;3.2687967;4.875658;5.973438;1.677775;3.3360388;4.5418406;0.20309928;3.2687967;3.5868652;9.843639;0.8829414;1.191161;0.20309928;1.0448954;7.7092075;6.2095275;9.178425e-05;7.806495;1.027659;0.9349923;0.18576954;;;;;;;;;;;;;;;;;;;
106;489.8723;33.361263;5.2270226;2.5599496;5.5757914;9.050328;1.6571591;2.947538;0.2654694;5.453979;4.489683;9.717462;0.5234622;7.7558556;2.947538;0.2654694;4.0136704;4.489683;8.069598;0.5234622;1.6395049;0.2654694;1.0782984;9.118006;3.0904047;6.621545e-05;3.3583674;0.9607372;0.9430918;0.97088593;;;;;;;;;;;;;;;;;;;
107;454.4483;94.77984;7.155159;9.330945;8.687561;3.040173;2.4635081;1.7824862;0.89830273;6.782841;3.2986932;3.0203676;2.4852076;5.6409144;1.7824862;0.6302148;3.8388274;3.0265424;3.902137;1.3252816;0.22411564;0.58759177;1.197792;8.140463;0.14685643;8.980077e-05;9.145311;1.022207;0.9901839;1.0156406;;;;;;;;;;;;;;;;;;;
108;419.2782;86.201935;7.1451054;7.3886633;6.8791313;8.802877;1.2253973;3.2785788;0.9196211;4.753196;3.5069191;6.645486;0.67560154;2.1434588;3.2785788;0.40963647;4.753196;1.5020937;3.387813;0.67560154;1.2374563;0.40963647;1.0440981;7.674904;6.761029;2.2073853e-06;4.7426343;1.0713155;0.9745696;0.32500833;;;;;;;;;;;;;;;;;;;
109;580.5205;36.589554;0.99574167;9.735894;6.408127;8.95397;2.2168787;5.124653;0.7718086;4.577933;2.7949522;6.667203;2.377727;8.342309;2.1085107;0.1372456;3.972851;1.6245985;8.66842;0.94631433;0.54625076;0.1372456;1.0492836;8.054494;5.190303;6.0621554e-05;9.935733;1.0889663;1.0107466;2.650082;;;;;;;;;;;;;;;;;;;
110;491.15524;37.953476;9.160832;5.422297;7.7315817;2.9969292;0.58556175;7.380968;0.36422163;2.2180045;1.8422567;6.78585;2.4604795;6.042724;3.7110348;0.36422163;2.2180045;1.8422567;3.5108135;1.0657742;0.899178;0.36422163;1.1696565;5.138768;0.93460286;1.0871099e-05;6.5300612;1.0895098;1.0962439;2.1879597;;;;;;;;;;;;;;;;;;;
111;440.4727;30.471745;4.248467;9.656415;6.7592034;1.6345938;1.5100371;5.846007;0.32541803;5.8432555;1.404392;8.380845;1.6345938;0.78256387;5.846007;0.32541803;5.8432555;1.404392;7.3787904;1.3570288;0.37607047;0.32541803;1.0762247;9.129202;6.2798934;7.764179e-06;8.052018;1.0201266;1.0628036;2.3843496;;;;;;;;;;;;;;;;;;;
112;461.1913;33.286884;4.114785;2.016741;4.990845;7.8562074;1.8089364;5.0232754;0.16487435;4.4959803;1.0494174;3.757504;2.3162441;2.0617454;4.3011527;0.14514193;4.4959803;1.0494174;1.3898119;1.0395645;1.6078184;0.14514193;1.1456714;6.0457373;7.472415;9.509934e-05;7.1004043;1.0263416;1.0389851;2.1590064;;;;;;;;;;;;;;;;;;;
113;515.84393;86.20608;4.599974;6.2723174;8.338271;9.623096;1.1384541;2.3155155;0.52109003;2.125918;1.8517698;2.2868593;1.7555054;8.675026;1.6945051;0.52109003;2.125918;1.8517698;4.3154173;0.64138544;0.18789567;0.52109003;1.0469978;4.025868;1.4662052;9.2969036e-05;9.592034;0.9552483;1.0068985;1.2483999;;;;;;;;;;;;;;;;;;;
114;435.35455;2.0401788;7.1360736;5.4202914;3.7916603;3.2270215;0.69669443;5.595499;0.45515525;6.97391;3.1536484;5.2120013;1.0713284;9.073323;5.595499;0.4246557;6.97391;3.1536484;5.1459594;1.0713284;0.5100255;0.4246557;1.0149891;4.013491;5.8325806;8.2397586e-05;8.051111;0.92874944;0.9273519;2.103736;;;;;;;;;;;;;;;;;;;
115;571.3229;44.16921;4.3217616;0.9240688;9.353034;9.208336;0.9358008;4.3992147;0.32056117;2.924369;4.605877;9.206064;1.2388474;6.04406;2.6718853;0.32056117;2.1873243;4.125256;7.623075;0.57994604;1.3856064;0.32056117;1.1475589;9.790985;5.302987;5.0683655e-05;2.3945448;0.952656;1.0923676;1.7003204;;;;;;;;;;;;;;;;;;;
