[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
419.2782;78.606255;7.1451054;7.3886633;56.532368;8.802877;1.2253973;1.2011012;2.3213801;1.5843986;1.7534596;56.272762;0.67560154;0.8459913;1.2011012;1.188081;1.5843986;0.75104684;8.979689;0.67560154;1.6973224;1.188081;0.97204906;0.0;0
580.5205;73.5949;0.99574167;9.735894;56.00903;8.95397;2.2168787;1.769124;1.9929081;1.5259777;1.3974761;56.00903;2.377727;2.1510124;0.90575975;0.58276796;1.3242837;0.81229925;17.780699;1.3926287;0.96973765;0.58276796;0.9746418;0.0;0
491.15524;73.73267;9.160832;5.422297;57.479534;2.9969292;0.58556175;2.4633749;1.0871592;0.7393348;0.92112833;56.428722;2.4604795;1.6668893;1.229502;1.0871592;0.7393348;0.92112833;9.1846895;1.6315485;1.34124;1.0871592;1.0348283;0.0;0
440.4727;72.976944;4.248467;9.656415;56.399117;1.6345938;1.5100371;1.9910791;1.000929;1.9477518;0.702196;56.399117;1.6345938;0.5594871;1.9910791;1.000929;1.9477518;0.702196;15.631317;1.6345938;0.7906005;1.000929;0.98811233;0.0;0
461.1913;73.2613;4.114785;2.016741;54.434273;7.8562074;1.8089364;1.7379309;0.6441652;1.4986601;0.5247087;53.063892;2.3162441;0.8287885;1.3487178;0.6003154;1.4986601;0.5247087;5.6496863;1.579129;2.0871773;0.6003154;1.0228357;0.0;0
515.84393;78.606674;4.599974;6.2723174;58.153633;9.623096;1.1384541;0.904774;1.4357556;0.7086393;0.9258849;51.429844;1.7555054;2.2210581;0.8221223;1.4357556;0.7086393;0.9258849;10.525695;0.7827708;0.5925218;1.4357556;0.9734989;0.0;0
435.35455;70.10507;7.1360736;5.4202914;53.101845;3.2270215;0.69669443;1.9139997;1.2892339;2.3246367;1.5768242;53.101845;1.0713284;2.30491;1.9139997;1.2214571;2.3246367;1.5768242;11.909932;1.0713284;0.9316058;1.2214571;0.95749456;0.0;0
571.3229;74.36053;4.3217616;0.9240688;59.28115;9.208336;0.9358008;1.5459121;0.9901359;0.9747897;2.3029385;59.117847;1.2388474;1.6671705;1.0195727;0.9901359;0.7291081;2.062628;16.038458;0.6598921;1.8532699;0.9901359;1.0237795;0.0;0
551.7039;79.4284;4.3018627;2.6553783;51.161907;2.7943234;0.6400195;1.9779351;1.8004265;1.5654298;1.3308713;51.161907;2.2000463;2.3300662;0.9953241;1.4927638;1.2384976;1.3308713;10.6505995;1.1352657;1.8633144;1.4927638;1.0317789;0.0;0
543.8926;75.42636;1.4775304;2.2965965;56.3768;4.1696725;2.2764394;1.230961;0.9141635;2.1680856;1.78171;54.963245;0.90499634;0.9656735;1.230961;0.9141635;1.7436652;1.78171;16.437029;0.90499634;2.150081;0.5868561;0.96462834;0.0;0
486.4186;74.504456;4.691439;1.4533645;55.005165;8.961744;0.5091641;1.4562609;0.67781985;1.8497319;1.4251963;53.287125;0.70770824;1.823993;1.4562609;0.67781985;1.8324149;0.6386742;12.507421;0.63399553;2.2904983;0.67781985;1.0062178;0.0;0
525.4618;73.123695;2.2602541;9.528156;54.257618;3.6669502;0.6387441;1.5520529;1.364664;0.96921605;0.5273471;54.257618;0.7707047;2.3416686;1.5520529;0.57895446;0.96921605;0.5273471;8.022534;0.7707047;0.9826772;0.57895446;0.9823673;0.0;0
516.8196;70.73913;8.685863;9.684841;54.297165;7.7768307;2.0913796;1.2241945;1.9541227;2.4992397;1.3551939;54.297165;2.3357906;2.322656;1.2241945;1.6917429;2.2258434;1.3551939;10.526246;2.3357906;2.359308;1.6917429;0.9537755;0.0;0
529.9693;72.244865;3.9440508;9.014925;50.422073;2.2374117;1.0994601;1.6574324;0.8678976;0.68575424;1.2416751;50.422073;1.4372947;2.0001967;1.6574324;0.8678976;0.68575424;1.2416751;18.726706;1.3405848;2.144912;0.8678976;1.0257096;0.0;0
416.88885;70.90459;9.643893;9.898816;57.515137;4.3467727;1.2295197;1.0527399;1.6756831;2.1108685;1.1330956;55.291428;2.3657303;1.4755335;1.0527399;1.6756831;2.1108685;1.1330956;10.822821;1.1114509;1.8716654;1.6756831;1.0331498;0.0;0
483.16147;71.26699;7.1292048;8.459044;53.52347;9.460712;1.113374;0.65268505;0.6748289;1.4283173;1.1114868;53.52347;1.6848147;1.7226449;0.65268505;0.6748289;1.0418562;1.1114868;15.721659;0.71776944;0.86652887;0.6748289;1.0173745;0.0;0
408.32285;71.63516;7.780979;9.382848;54.766365;2.9591696;2.2814136;0.8567626;1.0373563;0.6443363;0.8046745;54.625732;1.3583518;0.69401836;0.8567626;1.0373563;0.6443363;0.8046745;8.893913;1.3583518;1.9588376;1.0373563;0.9595962;0.0;0
498.79816;73.020294;9.524536;2.6984432;58.47594;7.2854853;2.3574777;1.4883367;2.1698415;0.9852739;1.6671264;50.164387;1.0376265;1.2094946;1.4883367;1.9791316;0.72536653;1.4225875;8.491282;1.0376265;2.0514047;1.621801;1.0475067;0.0;0
465.97223;70.11017;3.0743065;3.237643;55.771084;9.26794;2.3576274;0.6342296;0.79367447;0.66664445;2.1064682;53.56105;1.1786101;1.4685037;0.6342296;0.79367447;0.66664445;1.1550806;14.034276;0.6457083;1.9123536;0.71555436;1.0092531;0.0;0
428.90485;79.50144;6.062348;8.7448015;58.514366;8.043088;1.1146866;1.2733525;1.8323684;0.91392165;2.16583;53.502316;1.1614902;0.9483429;0.57834435;1.8323684;0.91392165;1.8524348;16.83083;1.1614902;0.9237188;0.8927582;1.0428165;0.0;0
420.6806;71.23819;1.2706048;5.2631197;51.370792;9.5267;0.90075785;1.8513782;0.5285625;2.2694345;1.0369159;51.370792;1.061141;1.0293154;0.7756774;0.5285625;0.9114379;1.0369159;16.238974;1.061141;1.423346;0.5285625;1.0496647;0.0;0
517.52893;73.83149;1.8169041;7.424449;52.818176;9.488111;2.1559925;1.5242652;1.5979366;1.0849441;1.0739684;52.818176;0.8064552;1.5272396;0.86985445;1.5979366;1.0849441;0.8606829;5.7016697;0.8064552;1.7422715;1.4038006;1.0462632;0.0;0
434.1186;78.79527;4.235941;6.013373;52.279324;1.9340903;2.1979299;1.6071409;0.98483676;1.7216177;1.0683335;52.279324;0.824122;1.8749616;1.6071409;0.8899643;1.5036547;1.0683335;18.25312;0.824122;0.703239;0.77561975;1.0105752;0.0;0
585.02405;71.06568;7.110767;3.6813126;58.863342;6.3751307;1.2085509;1.9488826;0.9449883;0.8991151;0.8216135;52.20885;1.585048;1.9464358;1.3652171;0.9449883;0.8991151;0.8216135;18.339613;1.3875834;1.8817668;0.62776566;0.97220653;0.0;0
516.2122;74.836044;8.468411;3.491997;57.81557;4.7847447;1.6560111;0.74179715;1.5085391;0.9898881;1.7482362;57.245136;1.896027;1.9863394;0.74179715;0.91197973;0.9898881;1.5097436;10.570576;1.896027;0.6328786;0.56510454;0.99538535;0.0;0
469.37396;78.44784;3.2332783;7.7084346;58.341007;7.112918;1.2814554;1.0276182;2.4754117;1.2054873;0.79298943;54.746006;0.5419224;1.5096812;1.0276182;1.8510993;0.7569092;0.79298943;10.680182;0.5419224;1.4304612;1.8510993;1.005656;0.0;0
518.1831;75.569626;7.716603;5.7420654;55.686836;7.6571975;0.52995896;1.3450516;0.96864146;2.395681;1.296292;51.103287;1.2132806;1.2796279;1.3450516;0.96864146;0.9972832;1.296292;5.4470987;1.2132806;1.6074938;0.96864146;1.01006;0.0;0
404.56076;72.10344;2.9410496;4.1704097;52.20749;3.1316607;1.3213519;1.0362836;1.6035717;0.9228562;1.5853302;52.20749;1.0760372;1.788414;1.0362836;1.6035717;0.71487427;1.5853302;19.855661;1.0760372;1.933449;0.79303914;1.030963;0.0;0
591.71185;77.355095;0.955106;6.5150614;53.769985;8.178797;2.2898808;1.3776023;1.2582209;1.8141589;1.8545556;50.196503;1.6726;2.1605835;0.6181469;1.2582209;0.7457758;0.6192451;9.227669;1.6726;2.4789972;0.595386;1.025714;0.0;0
496.4607;76.81341;1.3951585;4.721432;55.50301;4.6237445;2.2158704;2.2872994;1.8897427;1.2446282;2.4346678;55.50301;1.8745176;1.6593271;1.2307744;0.62975353;1.2446282;0.5791948;9.038939;1.8745176;1.4523282;0.62975353;0.95252633;0.0;0
556.54706;73.62186;6.2285833;5.2231812;50.189785;6.8763204;0.7075645;0.72889215;2.3592484;0.785229;2.1342776;50.189785;1.950414;1.436985;0.72889215;2.1702662;0.785229;0.87702423;6.4844375;0.8049663;1.3924865;1.693664;0.96092427;0.0;0
416.546;70.46295;5.4240427;7.0689783;56.396423;4.792127;1.1139162;1.0892202;1.3446229;1.6090554;1.2876045;56.396423;1.6095567;0.9603596;1.0892202;0.93334544;1.6090554;1.2876045;16.602495;1.6095567;1.2131209;0.93334544;1.0461715;0.0;0
497.33167;70.07864;3.3608696;5.0674834;58.548695;4.049655;0.64771587;2.2345915;2.3173351;1.2457498;2.1574008;53.65544;1.1319779;1.7198426;0.6557465;1.7634835;1.2457498;1.0736227;17.606003;1.1319779;1.8105841;1.6130327;0.9634684;0.0;0
498.1414;78.25393;0.9595855;9.544459;53.25635;7.214462;1.0960709;1.6299922;2.33376;2.24552;1.0613524;53.25635;2.3790908;1.1009204;1.3456651;2.33376;1.2393962;0.917272;13.322166;1.279673;2.0543761;1.5582289;1.0193748;0.0;0
587.5653;73.215576;6.0688944;5.315253;56.797894;5.8313537;1.0953629;2.43998;2.2429338;2.3514671;1.8573548;56.797894;1.0884455;1.0213206;1.758071;1.8707356;2.0557277;1.8573548;19.875612;1.0884455;2.1172097;1.6533895;1.038897;0.0;0
514.3456;71.3777;8.34022;9.652588;54.835632;8.661609;0.60636276;0.84492934;0.9958811;1.6403412;0.9122397;51.454075;1.3701195;2.1535726;0.817028;0.9958811;1.2233961;0.9122397;18.616186;1.3701195;0.63813424;0.9958811;1.0372232;0.0;0
494.69788;75.18551;1.5237584;8.613962;50.039776;8.05268;2.2904904;2.0114455;1.9029505;1.0869848;1.373599;50.039776;1.8088521;2.4690652;0.863851;1.2980196;1.0869848;1.373599;18.81355;1.1959347;0.85355693;1.2980196;1.0295911;0.0;0
453.39514;79.208336;7.6019177;9.007439;52.83992;8.80183;2.1797543;2.1781812;1.1767663;1.5637711;1.7281804;52.83992;1.7790991;1.1477208;1.1749734;0.5618221;1.5637711;1.7281804;10.367889;1.7790991;1.7217155;0.5618221;0.9560957;0.0;0
466.3138;70.08481;6.674338;7.8458056;55.278603;7.868523;2.3569272;2.417068;0.87865686;2.2700355;2.1237106;51.560387;1.5512199;2.004629;1.6760001;0.87865686;1.8374838;2.1237106;7.8677816;1.5512199;1.3138477;0.87865686;0.9806761;0.0;0
504.1345;70.56143;5.2621284;6.401183;57.249084;9.243255;1.9887177;0.8155755;1.4228492;1.8495659;2.3622086;55.7778;0.9921593;0.7508357;0.8155755;0.562773;1.8495659;1.2794665;16.020208;0.9921593;1.8772056;0.562773;1.0267606;0.0;0
487.7823;74.17045;1.3399063;5.747276;54.020336;2.3256683;2.0200992;1.5715021;1.4626299;0.67343926;2.459464;51.32982;2.3256683;0.7889033;1.2217016;1.4626299;0.67343926;0.64615697;10.154453;1.9361945;1.8824191;0.8139515;1.0433667;0.0;0
404.32242;76.75966;9.3045;5.9200616;51.862453;6.7283826;2.074484;1.3060493;1.7927707;0.628812;2.192826;51.862453;1.2053709;1.9713571;1.3060493;1.4471022;0.628812;2.0820522;18.475649;1.2053709;1.7030969;1.4471022;1.0414627;0.0;0
565.25836;74.761;5.244713;2.7332382;50.610497;1.6499202;1.8504931;1.7119379;1.1423068;0.80924624;0.8838146;50.610497;1.6499202;0.81395185;0.83502626;0.5213361;0.80924624;0.8838146;18.17066;0.9305569;0.57942796;0.5213361;1.0262644;0.0;0
579.2322;78.97549;4.536423;2.8509934;57.14692;5.4467907;0.85192555;0.6589816;0.6602506;1.632388;2.2011635;57.14692;1.3157196;2.4573073;0.6589816;0.6602506;1.031764;0.96125644;11.119502;1.3157196;1.6778105;0.6602506;0.95178646;0.0;0
428.0498;70.44085;8.739427;1.2108727;53.650414;8.738243;0.85547185;1.4476142;1.0792428;0.8357332;1.6711895;53.650414;0.8622993;1.1591955;1.4476142;1.0792428;0.8357332;1.4655111;12.7927885;0.8622993;1.947676;1.0792428;1.003436;0.0;0
510.80722;73.401405;8.594762;7.684599;56.471043;7.5029383;1.5007193;0.55795574;2.137083;1.0082105;1.2472523;55.81223;0.9022662;2.3870468;0.55795574;1.6419374;1.0082105;1.2472523;8.8982315;0.9022662;1.0210779;1.6419374;1.0089585;0.0;0
421.71515;73.51348;7.5180745;2.036258;52.217518;6.2046504;1.8812026;1.1189467;2.2272937;1.55626;1.1058745;51.974007;1.0555445;1.9058503;1.1189467;0.5639659;1.4558277;1.1058745;13.940242;1.0555445;1.1326432;0.5639659;0.984636;0.0;0
534.448;73.401276;8.447176;6.197557;57.546856;7.215272;0.55943596;2.1429927;0.6392109;1.6323045;1.9427303;55.468925;0.7314886;1.2505952;2.1429927;0.6392109;1.6323045;1.7192286;11.265303;0.7314886;2.3337874;0.6392109;1.0074885;0.0;0
456.24677;74.87686;2.0313892;2.1551;53.443863;2.4769306;1.5928063;1.434199;0.90622956;2.1494658;1.3608112;53.443863;1.7882808;2.1160207;1.1819398;0.90622956;1.3282062;1.2169809;19.068693;0.9750888;1.0043663;0.90622956;0.97358274;0.0;0
531.8845;77.90577;7.8243318;1.5055753;50.523685;9.370301;2.274267;2.2026267;0.6200069;1.3736353;2.2267492;50.523685;2.2839177;1.0120137;1.955299;0.6200069;1.3736353;2.2267492;19.008274;1.5341003;2.1738875;0.6200069;0.99879074;0.0;0
545.3989;73.178825;3.8851101;5.7557087;55.102337;2.8334978;0.7520376;0.61630964;1.4996178;2.055609;2.3918417;55.102337;1.7437327;2.0711167;0.61630964;0.7197289;0.89426285;1.9218038;17.692392;1.7437327;0.7307136;0.7197289;1.0374285;0.0;0
553.7295;77.44483;8.794203;8.845173;57.314465;2.4194376;1.1258893;1.9000691;0.84618163;0.6590541;2.2809968;57.314465;2.0505452;1.1130962;0.5017753;0.84618163;0.6590541;1.4718722;9.719244;2.0049698;2.340931;0.50812215;1.0071757;0.0;0
421.5482;71.46465;4.2691064;4.1397314;59.32497;2.1740294;2.4735;0.6199249;2.0565026;1.584353;1.4281106;56.60642;1.351202;0.60506207;0.6199249;1.2811548;1.584353;1.4281106;19.865158;1.351202;2.4231944;1.2811548;1.0161079;0.0;0
583.2024;75.60725;1.394166;9.264971;59.708576;9.419589;1.1577448;0.8107588;2.143849;1.3590829;2.2656357;59.61473;1.0657778;1.5341661;0.5931299;1.8540518;1.2942764;0.5132167;15.088993;1.001041;1.5016268;1.8540518;0.9973351;0.0;0
446.0428;73.75088;4.6708603;0.993795;54.564198;5.0937967;0.55749553;2.1072164;1.4950736;2.3493145;1.6970986;54.564198;0.89979064;2.127591;1.7153263;0.65447325;1.6721035;0.85129994;8.809113;0.7686037;0.9019523;0.65447325;1.0119101;0.0;0
407.4825;75.392105;7.786671;5.138225;56.118732;5.7508936;1.8672802;0.5394058;1.43076;1.9405706;0.86837316;56.118732;1.7544471;0.6426757;0.5394058;1.43076;1.4390143;0.86837316;17.849419;0.6914085;1.3837683;1.43076;0.99080276;0.0;0
510.9705;71.0775;5.458482;2.2355564;55.57221;4.349128;2.465274;1.2611431;1.572699;1.883057;0.67628723;55.57221;0.5359691;2.1675997;1.2611431;0.5924424;1.2666124;0.55430925;8.809518;0.5359691;1.944566;0.5924424;0.9880246;0.0;0
474.18445;79.53463;7.8490686;3.7736025;55.335415;1.1482359;0.96131957;2.3725994;0.9797803;2.3096418;0.5892984;55.335415;0.7431786;0.88745666;1.6069909;0.9797803;2.0953925;0.5892984;16.595251;0.7431786;1.2959281;0.9797803;1.0076903;0.0;0
565.95795;79.06214;1.220991;1.1159587;51.14539;1.5066293;0.9321349;0.81042;1.8854237;0.99549127;0.582891;51.14539;1.5066293;2.2320876;0.81042;1.6934015;0.99549127;0.582891;7.7447195;1.5066293;0.74851006;1.0412985;0.9620136;0.0;0
561.65027;78.26396;2.5121942;1.2216622;56.70865;1.0434136;1.3637651;2.3957112;1.8526988;2.0156636;2.1339552;52.48498;1.0434136;2.0270796;2.1725206;1.8526988;1.4819092;1.9405756;8.168533;0.9782524;1.9961811;0.8278555;1.0449474;0.0;0
463.42776;78.927826;6.028832;7.386605;59.652702;5.804866;1.5718148;0.89141756;0.7857895;2.232374;0.7643486;58.144497;1.8858691;1.267246;0.89141756;0.7857895;2.232374;0.63590235;5.796893;1.4478326;1.0454104;0.7857895;0.98871434;0.0;0
590.5799;71.46688;4.4063554;6.8563147;51.26803;2.660701;2.129382;1.0398971;1.1141565;2.4855025;2.2735643;51.26803;0.9986028;1.4290835;1.0398971;1.1141565;1.0224152;1.7337056;6.5564566;0.9986028;0.978829;1.1141565;0.9700106;0.0;0
458.18356;75.03722;7.089599;2.7958527;53.118546;4.559301;2.4869735;1.7762012;1.4547567;1.3581997;1.0873843;53.118546;1.3874494;1.5977244;1.7762012;1.4547567;1.3581997;1.0873843;12.674292;1.2859209;1.0884112;0.97024155;0.97815716;0.0;0
503.0114;73.17909;9.659244;9.100455;50.7705;5.0889544;2.1260478;0.5130551;2.3229167;1.8318068;2.4852371;50.7705;0.7763652;1.3563668;0.5130551;1.3963314;1.751913;1.1963537;19.336906;0.7763652;1.7640216;1.3963314;0.9933043;0.0;0
451.19302;78.87386;6.9047437;7.16059;54.02783;5.746461;1.0818156;1.918138;0.8254244;0.87689316;1.3753805;50.634876;1.7189159;1.9131721;1.3925834;0.8254244;0.87689316;1.037182;5.972731;1.398867;1.3153;0.8254244;1.0221077;0.0;0
587.20874;71.89438;4.6980023;3.959175;54.816723;9.024533;2.0723398;2.3070571;0.64523524;1.6179326;0.80194986;54.816723;1.5745574;2.341165;1.1753361;0.64523524;1.2377123;0.6903465;14.234066;1.5745574;2.052666;0.64523524;1.0142136;0.0;0
432.92157;72.199455;5.8355126;4.609644;53.58018;1.2934302;1.761742;1.2116561;0.7661974;1.3910903;0.95516634;50.843903;1.2934302;2.2449007;1.2116561;0.7661974;1.3910903;0.95516634;5.1103826;1.2678547;1.5495191;0.7661974;1.0190673;0.0;0
408.98212;76.86714;9.206721;3.5622578;54.76582;5.397484;1.4819028;1.7107291;0.96887934;0.77576464;0.92736;51.155293;2.030749;1.1042128;0.62250865;0.96887934;0.77576464;0.92736;13.401219;2.030749;0.7905375;0.60099256;1.0447702;0.0;0
487.0194;70.889;7.0242023;8.458444;58.029667;2.099964;1.7693323;1.2145898;1.7206565;2.3354428;0.82530385;51.439617;1.0324432;1.9058024;1.2145898;1.2833594;1.1713058;0.82530385;8.413431;0.6328918;1.8971251;0.76191753;0.98733026;0.0;0
598.4751;77.32367;8.208934;5.3950353;52.139236;9.331319;1.3795292;1.8838236;0.561392;2.3038013;2.0919738;52.139236;0.64422643;1.6404419;1.3187016;0.561392;1.9118632;0.69959635;14.513637;0.64422643;1.8963703;0.561392;0.9968919;0.0;0
578.33545;72.681274;3.6438174;2.131299;57.579716;9.248857;1.7644202;1.5538363;0.567403;2.4171283;0.785875;50.193527;1.4551448;2.4229076;1.5538363;0.567403;1.0531051;0.785875;14.919256;1.3944293;2.3579931;0.567403;1.0383589;0.0;0
549.7216;76.60935;7.6733227;2.735595;57.93288;2.173436;1.9736506;1.5053164;2.278632;0.86024624;1.470125;51.060055;1.8914677;2.3795612;0.53409624;1.9965204;0.86024624;0.58684134;13.282108;0.9758023;1.6650854;1.0509821;1.0058682;0.0;0
578.1585;78.73038;2.1688254;3.5988696;55.811333;1.967969;0.52744323;0.60457593;0.73838395;0.5377937;2.1414232;52.585476;1.2620609;1.4708444;0.60457593;0.73838395;0.5377937;1.5549661;6.5223017;0.64634675;2.4782598;0.73838395;0.99236304;0.0;0
578.68933;76.096115;7.722958;4.568694;53.153214;1.8998139;1.7324735;1.8232918;1.1555557;1.9855641;1.7063934;53.153214;1.8998139;0.5938715;1.8232918;1.1555557;1.4735816;0.54820603;8.571375;1.8998139;0.8878227;0.50022775;0.998043;0.0;0
503.77167;72.12684;8.922183;6.293023;59.36501;1.79256;0.8060968;1.5120007;1.2212148;1.0414734;2.0014324;53.58407;1.6874002;1.2754668;0.7259652;1.2212148;0.5076451;1.7443904;8.37192;1.6874002;1.2259294;1.2212148;1.0263118;0.0;0
463.18582;70.49165;9.092115;9.673902;53.639034;2.3386848;1.1732856;1.1417711;2.0894089;1.7574257;0.718506;53.639034;2.3386848;0.5163781;0.5771415;1.7775178;1.7574257;0.718506;13.112756;1.1791494;1.8067483;1.3160082;1.0490139;0.0;0
554.40247;70.44614;1.9609696;3.2835507;50.49921;2.316769;1.3872758;1.4594404;2.3241966;1.567539;2.1564023;50.49921;2.287472;2.212411;0.562856;1.5228386;0.7855691;2.073159;13.036036;2.287472;0.6529149;1.4572707;0.98699754;0.0;0
532.3323;70.88812;8.451926;3.8884726;51.360878;2.387859;2.4444823;1.1609862;2.0429094;1.6566441;1.6956514;51.360878;1.5515127;1.3447757;1.1609862;0.5334177;1.4074534;1.6956514;10.780384;0.5678884;1.033466;0.5334177;0.96915764;0.0;0
474.73154;75.79818;1.9004223;1.1179632;58.9159;2.2520409;1.1511298;1.0421776;1.5026591;1.4921134;0.50899076;50.516624;2.2520409;1.4058992;1.0278592;1.5026591;1.4921134;0.50899076;18.103083;0.9415619;1.5931027;1.1276115;1.0091386;0.0;0
418.89334;73.48218;5.2534122;4.2902226;51.499763;4.3390203;2.1386309;0.7424204;1.5826244;0.52057123;2.1460447;51.499763;1.4833548;0.7876464;0.7424204;1.5826244;0.52057123;2.1460447;13.48704;1.4833548;2.4528918;0.78004616;1.0084394;0.0;0
549.3579;72.43107;7.1109457;7.043205;54.47394;3.2104456;1.1741189;0.93969226;1.3771672;1.0345007;1.8138435;54.47394;2.0967185;2.0548577;0.93969226;1.3771672;0.6264937;1.8138435;5.0516148;2.0967185;2.4393153;0.77684176;1.0265763;0.0;0
452.4921;72.19306;5.306667;9.663857;56.919716;4.6954174;0.95864993;0.7593711;2.4604924;2.3442059;0.5315353;54.325928;1.5635653;1.722206;0.7593711;2.4604924;1.1968802;0.5315353;18.972103;0.76374084;1.2533137;2.4444246;1.0488285;0.0;0
587.3626;79.48582;3.9931774;7.6357245;55.736446;9.033073;1.3680162;0.5202248;2.422072;1.3455119;2.073089;55.736446;2.153833;1.4654952;0.5202248;1.092454;1.3455119;1.4537275;19.92576;1.7842985;1.0146937;1.092454;1.0430689;0.0;0
448.19412;71.18816;7.1227727;1.9737682;56.53372;4.1028876;0.67972857;1.9755167;2.021878;1.1336643;2.4748237;52.79294;1.9062098;2.2940922;1.2808807;0.5560226;1.1336643;1.9733467;17.30582;0.5319725;1.8975579;0.5560226;0.982507;0.0;0
424.55157;73.04814;6.9139967;8.9993515;53.488148;3.5069113;2.1386085;0.68888277;2.2616875;0.5476997;1.7995806;51.85509;1.2047211;0.61359537;0.68888277;0.6270883;0.5476997;0.8462827;19.65405;0.7845126;2.3254302;0.6270883;0.95945525;0.0;0
566.22253;74.714775;6.2043233;8.5319805;56.62236;9.220626;1.4966345;1.2897218;1.6098795;1.2423915;2.1933708;54.99963;1.1200147;1.3326544;1.2315481;1.6098795;0.99948496;1.1888855;17.383999;1.1200147;1.3105594;1.6098795;0.9904497;0.0;0
430.65686;70.00449;5.7087007;2.6201043;50.090855;3.8266294;1.8750741;1.7949926;1.6257753;0.9444594;2.2201543;50.090855;2.0468354;2.3891263;1.7949926;1.5304573;0.9444594;1.5723886;13.59609;0.8158464;1.8307383;0.62630934;0.99472326;0.0;0
435.85367;79.20953;7.322233;9.40252;52.632504;2.0102499;2.0954766;1.9154109;1.9894688;1.5416436;2.4909225;52.632504;2.0102499;2.4804497;0.5434945;1.0461549;0.6374175;1.2980341;6.265996;0.90053105;0.63389975;1.0461549;0.95322585;0.0;0
519.8766;70.99099;4.5676374;7.398301;51.236;6.532764;1.3178248;0.6532801;1.2018192;1.8849616;1.0077273;51.236;1.2795826;2.034314;0.6532801;0.5766085;1.8849616;0.6315363;16.226648;1.2795826;0.56568825;0.5766085;1.042658;0.0;0
574.9124;76.82471;1.525791;8.023638;54.55263;3.4643328;1.4014285;2.2629685;1.822973;0.6226602;1.4565262;52.874756;2.2109296;0.56956375;0.5657045;1.822973;0.6226602;1.3693807;6.9397383;0.7594234;0.69302505;1.7096307;0.99253273;0.0;0
439.28693;76.28866;5.790836;5.078171;51.45823;5.631627;1.0071324;0.6789787;1.3457428;1.923822;1.2990476;50.095295;1.6523502;0.59915686;0.6789787;1.3457428;0.92501277;1.2990476;8.095693;0.80947316;1.437809;0.663945;0.9771457;0.0;0
462.06473;78.09064;7.4834456;2.7262216;55.47371;7.8886805;1.9286366;1.5265037;2.3436496;0.54519063;1.8999264;50.67206;2.2945035;1.6922822;1.5265037;1.1405522;0.54519063;1.6443112;8.586197;1.8593069;1.0067756;1.1405522;1.0164168;0.0;0
555.48096;76.51388;3.6223552;8.171858;51.806652;6.0466795;2.1645207;2.144484;1.2115637;1.8673968;1.7689496;51.806652;2.383287;0.788902;2.0179589;1.2115637;1.0595688;1.035936;6.6696777;1.48769;1.6758947;1.2115637;1.0303326;0.0;0
594.3653;77.69387;2.1808352;5.244729;54.142647;8.259781;1.6483048;1.415594;1.772362;0.80923444;1.4087278;51.728645;2.1170807;2.427378;1.415594;0.5575272;0.80923444;1.4087278;18.73419;1.2795018;1.5107589;0.5575272;1.0495782;0.0;0
500.14822;74.21249;9.197755;9.703616;50.742214;4.0367866;0.5771876;2.4993029;0.5392691;1.1963356;2.3596284;50.742214;0.74809813;1.4470494;1.0637934;0.5392691;0.98962235;1.1013232;16.28812;0.74809813;2.2565336;0.5392691;1.0069166;0.0;0
428.7795;74.88705;8.760122;2.295344;54.399803;2.434963;1.9232295;1.9116476;1.663899;0.7457898;2.30546;54.399803;1.5148393;1.8455243;1.9116476;1.663899;0.7457898;0.57704544;19.642738;0.90013784;1.7315621;0.6912379;1.0235058;0.0;0
402.78726;77.016624;6.5277514;4.134172;58.079834;4.4914713;1.8337485;1.1776358;2.0511332;1.6087695;0.7605741;51.30985;2.3614216;2.27841;1.1776358;1.1665399;0.9383462;0.7605741;12.51742;1.3172435;1.6766955;1.0610703;1.043493;0.0;0
445.9312;75.684265;8.0581255;7.593478;53.169014;4.6485434;1.1851585;0.6524168;2.1659975;2.0834208;1.408734;53.169014;1.6525376;1.9233178;0.55681294;2.080423;1.3106599;0.51026946;5.2038465;1.4706663;1.2738231;1.9047346;1.0082566;0.0;0
426.36444;75.11539;9.716128;6.107763;57.063168;7.4153113;1.3184736;2.1502304;2.254935;1.6207266;0.5137179;57.063168;0.7007604;1.8366016;2.1502304;2.0995448;1.0360152;0.5137179;8.598663;0.7007604;1.327833;0.75393707;0.9615752;0.0;0
535.53174;72.05559;6.080257;4.842803;54.25986;7.150237;1.4903802;2.2409828;1.5101955;2.3064144;1.6771199;54.25986;1.7260594;0.99066865;0.6548241;0.6919124;2.2629726;1.6771199;5.308662;0.8408503;1.0692915;0.6919124;1.0060315;0.0;0
