[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
925.8689;183.43355;115.50229;5.948701;6.8281937;1.8625898;0.6182211;1.6000344;1.7738053;277.85776;605.6461;128.36943;35.492123;5.267071;1.4516382;1.9131941;0.4527634;1.2122006;0.8497788;0.0;0
585.25055;227.30911;488.76822;79.537506;8.318619;0.6267603;0.5768213;0.38775632;1.5652988;610.5387;432.62607;952.8834;57.84276;9.221539;0.25058818;0.3394145;1.0134964;1.2074924;0.87247205;0.0;0
353.4011;482.97473;846.33575;50.125584;2.571478;1.1598399;1.4988774;1.2028707;1.6698607;157.4232;685.9108;662.3931;39.133694;5.266419;0.53498006;1.3567429;1.9755344;1.7786934;0.9263718;0.0;0
595.00635;875.76056;561.393;56.22017;7.4932814;1.7297851;1.0688692;1.0151664;1.1416802;625.4299;745.12366;955.97394;1.5964497;1.4167672;0.8508264;0.8541919;0.47629824;0.40621632;1.2239202;0.0;0
32.575832;505.03586;218.24016;56.482155;2.2506688;1.0516617;0.7251775;0.6595071;0.44929034;151.79936;252.78506;567.8709;41.12653;4.355351;0.54360217;0.3080284;1.1080537;1.1280247;0.855714;0.0;0
958.97363;64.83814;738.1544;5.711122;0.07049551;1.5095793;1.237909;1.2210683;0.7602268;777.9034;801.86914;210.29567;89.50455;7.6136494;0.8832143;0.061289158;0.7644298;0.4891823;1.0785397;0.0;0
487.4804;49.486748;684.52765;25.052103;0.5535861;1.5005622;0.84567577;0.25782433;1.1050987;202.08095;415.11066;176.49498;85.807724;9.7365885;1.788363;1.0205148;1.3927941;1.369764;0.93615705;0.0;0
784.9079;235.11703;368.56406;75.554214;5.8597307;1.5821422;0.9553989;1.7143722;0.047767367;649.65717;660.1711;770.21014;10.467845;4.2310214;0.23774765;0.1965324;1.8599521;1.139072;0.82130724;0.0;0
91.9027;844.34357;55.83221;41.285583;4.976504;1.623986;1.3590403;1.4893329;1.282888;585.38586;433.4292;10.106745;30.765112;7.973362;0.5962741;1.8773556;0.85039973;1.7132791;1.0272639;0.0;0
491.79175;625.26575;17.786043;56.095646;2.711548;0.79100126;0.9213508;0.5810769;1.7111903;431.07812;352.65475;876.53143;7.478407;2.7353997;1.7359186;0.507382;1.8182485;1.1673554;0.9364374;0.0;0
495.79993;567.32825;827.139;94.49238;0.07541311;0.73347694;1.9003818;1.164502;0.6580143;649.00476;696.95795;39.210487;29.873743;3.643207;1.1343422;0.8852426;1.8345914;1.2036573;1.18638;0.0;0
938.4482;325.7799;328.3418;4.7225494;5.6844234;1.6089612;0.97553337;1.8053161;1.3627812;848.05084;546.4879;608.3904;29.838375;2.9864912;1.9402801;1.4554895;1.7442192;0.9773423;1.2128668;0.0;0
576.01074;930.13116;146.3922;45.023067;8.177891;1.1636237;1.9240274;0.85038656;0.97229093;128.96745;854.3948;394.9773;5.41282;6.7850437;0.3532047;1.0202658;0.5034017;0.11961174;1.0350853;0.0;0
478.75452;337.86646;523.3657;36.191284;0.6947633;1.2193494;1.6968994;0.7330498;0.01791521;679.6647;788.1487;615.45276;89.534996;9.174146;1.5138882;0.76094097;1.4059358;0.94686216;0.89674616;0.0;0
274.3059;836.595;921.62494;10.734298;7.3673797;0.8297153;1.7829454;1.5999048;0.57514447;416.02286;869.64966;784.34326;84.00372;8.190132;1.6797901;1.2629083;0.6833824;0.0963257;1.0159428;0.0;0
338.2533;896.94446;18.396055;95.08436;6.3490806;0.41121316;1.5289179;0.012360182;1.0604419;677.1855;768.1141;120.83469;92.85351;5.9375386;1.9174827;0.40339637;0.38676354;1.2316879;1.1925088;0.0;0
525.4657;488.50165;65.58211;96.14981;4.798754;0.91929185;1.213006;1.3758827;1.4525678;876.2874;917.6728;946.83276;74.46145;5.3534102;0.32399762;0.98659325;0.92823493;0.47782278;1.0873915;0.0;0
444.52234;895.3464;422.87448;31.217667;0.49293014;1.9395964;1.0700086;0.43945405;0.8100472;656.3092;165.10017;599.8213;76.028946;8.505661;1.0761446;1.926684;0.9678168;0.036416985;0.7933598;0.0;0
31.39596;284.03525;679.20624;94.67699;9.236479;0.5888251;1.1077937;1.3915515;0.38062835;168.22928;644.0768;388.14108;78.74548;9.379073;0.8120191;1.5716662;1.2963068;1.5261034;0.782203;0.0;0
828.029;661.8491;481.33945;3.6138432;4.7796354;0.5512964;0.41089493;0.881423;0.13148895;421.9728;91.584724;979.2903;67.55713;7.7944984;1.2158782;0.6760521;0.6490953;0.66415364;0.8273116;0.0;0
897.19916;97.084114;898.57294;98.09151;4.002074;0.2702605;0.4366458;0.050387498;1.4322373;553.95416;504.65085;813.50824;17.67868;6.566725;0.16818674;1.8261545;0.16944933;1.3059052;1.033097;0.0;0
148.8466;479.1949;53.64371;83.60961;8.616139;0.9675491;0.07798204;1.7497771;0.73643225;135.60815;862.73193;170.44716;17.85582;7.9718475;0.9528761;1.7509984;0.5863467;1.3769954;0.8339333;0.0;0
558.4958;225.15848;346.73947;21.51159;8.457327;0.58417547;1.493665;1.0976142;1.2977374;647.175;728.3416;97.66203;50.08593;4.876817;0.06766599;0.5502175;1.6388977;1.0037125;0.87705266;0.0;0
117.48998;72.13564;357.8344;59.994762;7.2753367;1.3773762;0.25847837;0.63406646;0.45128617;716.1095;587.09937;923.6564;69.09107;4.2498264;0.6258519;1.8690561;1.7286572;0.01181892;1.014065;0.0;0
675.5177;13.688253;346.72595;79.850105;8.295306;0.2788979;1.1684768;1.4097254;1.5118243;764.8902;697.046;589.0187;3.0688252;9.634894;1.6447778;0.9758491;0.14851482;1.6018298;1.0330762;0.0;0
288.42145;331.5046;492.80905;31.997967;1.2520416;0.50215185;0.28446695;0.9969216;0.6953285;128.70317;181.55618;468.80795;54.685677;5.5232577;0.939528;1.8663188;0.4141984;0.7531148;1.1623664;0.0;0
662.8284;593.6353;792.67126;35.439804;7.6115465;0.13308358;0.142428;0.0795477;0.114213675;708.0925;931.4943;86.5307;88.72464;5.7583017;1.7041135;1.1038488;0.12940687;0.5155838;0.9684088;0.0;0
729.7247;460.67804;324.7038;62.93438;3.2870605;0.0925271;1.0718528;1.3040103;1.0253646;372.522;220.34755;546.3577;12.689278;1.1807317;0.12572809;0.20251161;1.0046197;1.4883192;1.1389022;0.0;0
770.961;308.75162;747.0384;14.794696;8.676273;1.6301455;1.7474608;1.9393679;1.4655788;219.11584;175.30147;278.7727;31.363169;5.1533384;1.4030687;0.2869495;0.35445073;1.5807586;0.7897635;0.0;0
116.663536;991.288;155.00082;11.90924;3.7086124;1.8126974;0.7184687;0.45173907;1.8656694;529.1026;148.6032;201.16422;98.67633;3.7933562;0.12932529;1.0007349;1.55872;1.6271796;1.0210882;0.0;0
916.85175;940.12976;565.1176;25.055548;0.5524965;1.5301387;1.8392627;1.7272229;1.942007;576.99176;936.85645;397.1502;32.954353;2.8006368;0.31920505;0.05941978;1.6456296;1.5404272;0.96477073;0.0;0
237.91185;134.39677;381.33716;74.15185;4.1496587;1.7316753;0.030511204;1.2457799;0.918275;462.19638;466.2482;45.33203;2.9719017;9.6495075;1.6091803;1.5391309;1.0000982;0.3791943;1.2123286;0.0;0
47.03843;420.95636;543.81866;36.723263;7.5702024;0.18232633;0.9368206;0.16501778;1.227628;842.43665;537.73456;601.88556;68.39565;9.294048;0.049208812;0.622274;0.93610626;1.5564246;1.1101426;0.0;0
559.30396;652.35846;116.67226;50.785088;5.0143113;1.7972872;0.30206123;1.4626502;1.1188697;164.23888;385.23477;624.89197;98.26544;9.776732;0.76733744;0.07230229;1.0773355;0.49601078;1.0957643;0.0;0
377.21307;736.1559;953.9282;19.625511;7.638703;0.9374193;0.6384032;0.8885654;1.0717478;413.08197;37.005886;698.0493;23.142914;3.5052836;1.8732365;1.3008204;0.4873814;0.6200803;1.2024105;0.0;0
831.4918;372.70844;907.152;19.491156;0.36238468;1.5396012;0.05722614;1.5895306;0.23793285;274.34613;75.99593;32.61613;21.685139;6.505535;0.31886786;1.2152717;1.3884965;0.5260775;0.8738728;0.0;0
810.16895;748.819;828.1323;65.08008;1.7798704;1.235357;0.0803415;1.2751336;1.3450215;58.312164;25.602139;183.8264;43.245068;3.0866616;1.8962326;0.26188788;1.3559353;0.44520867;1.1289159;0.0;0
323.9675;132.90851;893.855;10.926687;5.6404433;0.70624095;1.4284992;0.015541483;1.9308878;345.67337;543.60626;774.6287;53.637146;4.4511385;0.3994605;0.37071532;0.29436058;1.1608561;1.1830935;0.0;0
953.3704;338.4945;155.221;66.81729;3.8592844;0.53695005;1.3125348;0.26133144;0.26233774;720.8949;201.5488;578.9321;81.487625;2.6710577;0.54719764;1.4894155;0.62108564;1.2384762;1.2463757;0.0;0
298.00867;719.26886;508.68457;40.130116;6.8049555;0.24507903;0.42458755;0.71135485;0.6305905;528.01654;408.0998;18.964096;99.34933;5.8485475;1.2798202;0.31068867;0.959983;1.4977919;0.96454996;0.0;0
519.90656;629.42596;324.73007;67.159966;9.6259165;0.8311757;1.8032864;0.9688901;0.16332933;424.55908;465.72144;733.39557;81.3211;2.8946545;0.02298981;0.022830497;1.8238021;0.4044103;1.0829517;0.0;0
263.40543;838.83813;888.5121;38.234776;6.602021;0.9932644;1.3790741;1.8649333;0.811538;479.95773;537.2524;422.43594;29.161688;2.9387105;1.4210473;1.999429;0.33379725;0.95118016;0.8442233;0.0;0
936.6831;56.38845;197.5433;84.62061;4.1794553;1.9663991;0.67898446;1.6457247;0.9685275;319.3769;893.87775;270.44244;78.638374;4.2186036;1.8080219;0.5874463;0.15450907;1.1958339;1.0294832;0.0;0
172.96175;182.6478;227.7459;5.650061;5.4282165;0.08420805;0.8212298;1.6052147;0.722456;130.94188;52.801746;756.7104;63.124016;0.23865029;0.7180978;1.7831929;0.27486637;0.73932403;0.97277254;0.0;0
54.461514;58.009636;689.8473;89.3404;9.129136;1.1843969;0.59218603;1.083757;0.95839846;594.52545;499.28668;366.76114;49.146046;8.984467;1.2146755;0.83401144;0.47653496;0.45117074;0.8189412;0.0;0
440.7461;200.19308;98.010666;26.93925;6.7331624;1.0547397;1.6628904;0.19479877;1.6079041;817.2386;140.54552;459.07736;63.503147;2.2287896;0.7210169;1.9259275;1.2245532;0.16522793;1.2088608;0.0;0
992.4518;14.239983;735.0435;4.349967;8.033763;0.05556342;0.99298024;1.494157;0.43570796;791.1627;927.25336;862.1695;44.032482;6.311837;1.3869045;0.86546797;0.071085036;0.5636741;1.2009504;0.0;0
892.7605;509.1682;275.446;56.284203;3.0221689;0.6661872;0.2792621;0.18223116;1.5183637;241.00838;918.28217;158.1939;63.25779;0.6910577;1.0585672;1.501113;0.07706602;1.0484843;1.2292821;0.0;0
751.12195;533.03125;664.326;22.512987;7.4457684;0.85162556;0.41141036;0.19198096;1.5886431;439.9448;148.53864;570.0011;73.70885;3.822834;1.0102898;1.9316319;1.7797389;0.34515813;0.84006155;0.0;0
891.8846;661.31287;874.30743;45.974392;1.4029194;0.99359685;0.60019237;0.51762104;1.1664549;556.6011;126.18563;112.909645;1.4707881;0.44923386;0.114053056;0.5718058;0.24719205;1.7532392;0.7594484;0.0;0
894.51215;391.06332;613.51526;80.25119;7.5002584;0.4745776;0.8122748;1.8459018;0.63748914;804.4277;118.77096;978.07776;61.66205;9.978108;1.3266753;0.06910318;0.662278;1.4168624;1.121391;0.0;0
523.6698;13.175613;220.5569;79.17552;8.816771;0.07785944;1.1893533;1.5023384;1.8736366;204.54227;107.102684;318.73694;15.389535;8.690416;1.0169407;0.90279305;0.7276086;0.21277137;0.88536835;0.0;0
322.76978;677.1522;58.67387;60.07852;9.003323;0.5947478;1.9286883;0.16253857;0.73416805;140.90947;166.51625;911.1257;33.730618;8.521857;0.6485622;1.5249659;1.5914618;0.4131543;1.0643564;0.0;0
774.2923;63.748177;54.16783;97.789406;1.1747347;1.67436;0.531238;1.8386317;0.109343156;932.3073;164.132;373.33865;44.41943;2.0706267;0.9646432;1.1323663;1.8250755;0.11250598;1.0168848;0.0;0
665.0447;867.5087;97.92376;46.428734;8.300522;1.6176372;0.6635231;1.5689166;0.28081483;154.26262;171.866;847.7106;97.22689;5.691657;0.6676813;1.6721574;1.5451949;1.7133088;1.0391611;0.0;0
379.92114;32.42745;584.0197;4.0349;1.1082659;0.36969405;0.05766448;1.2112491;1.7842641;989.2185;157.09016;766.95966;32.623936;8.680895;0.54946667;0.5407422;1.0076457;0.47100028;0.99802834;0.0;0
103.522;535.17035;354.7357;81.96057;4.7891855;1.2961373;0.7513784;0.26265442;0.3084532;602.9838;384.13516;240.22409;81.949615;3.7951458;0.25120828;0.14519021;1.0872113;1.9348297;0.7551428;0.0;0
749.3217;895.9687;250.6759;22.207258;6.82839;1.8480582;1.3534042;0.6470445;0.90031433;504.00833;261.35617;650.45197;33.77224;0.3597473;0.4474938;0.44962847;0.8827814;1.9531698;0.88362515;0.0;0
269.8359;576.7647;227.1135;17.706257;4.8476486;0.3524943;1.9264919;0.60835683;1.3870234;197.05032;422.90802;241.00833;23.009565;4.208649;0.26807424;0.4651994;1.9606899;0.49603608;1.2110515;0.0;0
937.445;612.3326;949.0957;7.0939913;3.4056969;0.26606593;1.4829772;1.2836938;1.1515529;861.9014;894.8069;28.786493;43.457413;8.9211035;0.03012371;0.6771702;1.9224616;1.851495;0.961378;0.0;0
248.56087;684.79474;127.62841;32.857204;6.8413734;0.054071072;0.24481305;1.1798606;1.3102096;180.44344;358.44604;307.47366;9.077442;1.1201022;1.478139;0.63044953;1.5242686;0.7121069;0.9084161;0.0;0
131.53035;131.18475;311.76627;32.68328;6.612179;0.3530988;1.7811768;0.5617096;0.7041412;407.25525;293.60904;713.4524;81.948494;0.88365096;0.19793837;0.47609827;1.7628791;0.67169464;0.7619249;0.0;0
832.8016;678.17786;476.76248;30.346876;5.8330975;1.6297656;1.6789714;0.6290875;1.3278499;57.554134;915.2109;186.75775;49.881893;5.9872613;0.79577327;0.2524406;1.11433;1.8190944;0.93559784;0.0;0
161.75148;881.55133;10.445031;59.359974;5.2890024;1.6298395;0.38615465;1.041699;0.028080294;32.322437;328.39154;631.5238;68.78496;2.275912;1.2985176;1.0484457;1.1301465;1.1918806;0.86111486;0.0;0
187.47563;974.47864;921.74365;75.17906;7.0603414;1.0854996;1.8693423;1.6923591;0.53386796;732.28064;130.78542;767.2373;79.79406;3.8938122;1.4183339;1.4256852;1.4920214;1.3730941;1.0104109;0.0;0
603.389;448.6215;108.107605;93.7829;4.03634;0.6737933;1.4310571;0.26118782;0.25596368;215.66537;622.79517;317.23587;40.950348;3.9992676;0.16251366;1.8175715;0.70831007;0.83635724;1.0962404;0.0;0
875.8164;351.0598;685.6459;9.495603;0.6969948;1.615493;1.5678065;1.4542187;0.9159733;604.783;288.97687;111.05596;45.126354;7.0028877;1.7641537;0.5587793;1.3263581;1.0493298;0.78066504;0.0;0
204.47032;755.7765;632.57684;15.123145;5.3791704;0.39808035;0.92368793;1.9913917;0.30018795;726.1704;524.75946;600.6259;25.431263;0.2915543;0.18808375;1.3244694;0.8515141;1.5503497;1.1059555;0.0;0
317.22043;547.44556;810.9732;59.02527;7.237321;0.28830945;0.40936056;1.5019684;1.0992684;496.86877;770.307;140.04237;71.460396;6.594512;1.0313711;1.0598447;1.8444315;0.34929925;0.76129764;0.0;0
779.6308;264.7316;654.87384;9.903746;2.9986074;0.18752833;1.6002194;0.88872653;0.36952344;659.867;569.9135;12.572099;83.24281;4.9105196;1.6462617;1.7689294;0.71800584;1.975312;1.0918492;0.0;0
972.10815;180.43631;771.69354;37.13935;1.4161038;1.7041386;0.9601111;1.4660324;0.8343867;248.73701;810.67944;139.42676;57.45783;5.132782;0.921016;1.3931744;1.2760001;1.6030682;0.8273086;0.0;0
505.73376;178.528;427.03613;62.492767;9.119293;1.4325376;1.9351864;1.722766;0.1577008;819.6834;351.25482;273.98126;3.955521;7.0740433;1.9993063;0.3740774;0.049072757;0.54318005;0.9240839;0.0;0
152.45853;464.58527;493.81744;78.07645;8.638859;1.2529267;0.3151357;1.5393152;0.88556075;214.17162;176.9905;680.60547;71.19031;6.416615;1.4145893;0.5399966;1.1680794;1.4030741;0.81144744;0.0;0
23.796925;178.42316;704.6455;21.83817;6.188158;1.4576602;0.71725297;0.03538743;1.6178868;594.7075;400.7205;339.26865;66.72073;6.76992;0.6842476;1.2527223;1.5533775;0.0361041;1.0271924;0.0;0
237.35947;29.521755;572.74243;66.83176;7.8682055;0.2955226;1.4737387;0.2716721;0.6406335;837.50464;417.80856;919.3829;34.32367;2.9973958;0.16165473;1.5048523;1.6676675;1.5046511;1.1458552;0.0;0
140.504;61.567886;516.42316;64.62238;9.688365;0.7757303;1.1488404;0.22321379;1.4155703;795.2686;718.8086;744.84015;40.982754;8.527408;1.6519792;0.16661246;1.7561604;1.5968423;1.0301816;0.0;0
680.8821;930.5857;213.50282;85.975655;5.696897;1.6300893;0.8722174;0.07333363;0.8577123;60.75707;689.9709;987.5964;49.56949;6.160166;1.742278;1.2962871;1.0151446;0.28860086;1.2016037;0.0;0
130.61418;82.23173;265.5272;31.443375;2.449375;1.8343633;1.4062049;1.4319007;0.47608155;373.51065;316.2769;668.64246;79.09969;4.6084986;1.2649844;0.34913364;1.1772469;0.6172796;0.7660069;0.0;0
511.26663;82.44888;364.91226;75.03418;6.3917317;1.0310603;1.4693686;0.54207313;0.6139224;854.05286;930.03235;31.17529;68.09407;5.022305;0.6680762;1.8864441;0.6429589;1.3012161;0.92862767;0.0;0
697.3198;456.67657;19.191542;75.224785;9.1467905;0.25290227;1.158825;1.4466937;0.61213076;852.4308;282.83255;157.39226;51.75452;2.458533;1.1360567;1.9278753;1.9075171;1.4166219;0.93986523;0.0;0
585.3054;252.64928;423.18982;23.995535;6.9045806;1.9572495;0.6450158;1.3355359;1.487334;640.0452;996.4992;276.8974;80.56999;7.8871126;0.015447767;1.7198104;1.2682854;0.14633368;0.9095765;0.0;0
207.7779;963.0669;12.740791;62.153667;0.27214152;0.7961068;1.2413313;1.0519862;0.40986255;117.44588;42.374023;706.2979;85.92982;2.7885904;0.8405741;1.7224638;0.51973397;0.85893464;0.96048737;0.0;0
806.08325;911.876;569.3653;67.54869;9.172154;0.6447994;1.0950326;0.12883131;1.9557654;410.2246;677.00323;648.80975;5.2741303;5.7986045;1.972786;1.922668;1.7848406;0.9652093;1.0357878;0.0;0
718.25305;410.69583;706.98846;27.515398;7.5392156;0.24878192;1.5973355;0.6175594;1.3780937;961.5405;624.009;213.17155;7.074431;9.3384;0.43415543;0.5792736;1.2778472;1.3676819;0.8469733;0.0;0
741.5942;454.2442;566.52716;45.23482;4.024292;0.035132945;1.310381;0.063958354;0.80829734;115.47331;589.07983;701.0803;47.619396;5.5203424;1.3690099;1.0500028;1.3721917;0.7061917;0.8502722;0.0;0
139.74718;381.36252;696.5848;43.634193;9.875044;1.2113099;0.9985758;1.8209403;1.996028;803.38934;781.3468;286.25897;78.183525;0.3912822;0.21885157;0.27646866;0.26158345;0.7257885;0.8208746;0.0;0
132.51627;47.487457;10.013037;77.373604;7.2195764;1.2287377;0.047222365;0.6241809;0.44018137;423.6426;594.96735;671.7742;11.065787;9.681965;1.4625;0.9177987;0.05147999;0.44209975;0.8987022;0.0;0
928.2869;299.91837;68.84756;0.16905646;8.256156;0.47613987;0.34221125;0.1989496;1.5281934;747.29346;613.81824;317.68027;86.35254;5.648625;0.8855942;0.21826328;1.1790979;1.8198649;1.0725394;0.0;0
403.60242;131.44673;701.47784;50.152557;9.432234;0.33235365;0.6798226;0.015011052;0.5491644;63.768166;878.58466;218.21724;13.810856;1.8303208;0.6881393;1.3864129;0.34474868;0.19869459;1.0073159;0.0;0
307.9392;111.34663;804.87115;18.515648;0.40538886;1.0607375;1.2067435;1.2269102;1.0916933;20.211327;194.87556;499.89304;69.57828;4.9744744;1.0161179;0.16057459;1.3798672;0.98378104;0.89360344;0.0;0
493.6982;565.2529;720.52454;64.71951;7.7464542;0.87645966;1.5867939;1.2457284;0.11829852;307.62213;535.846;980.94196;80.35113;3.6966777;1.6391331;1.72054;1.2117305;0.29435757;1.22993;0.0;0
666.2356;107.77721;666.38214;68.06885;3.8696008;0.6142715;1.9203087;1.9899013;1.6944537;871.4779;714.98016;650.12396;4.643858;4.2007785;1.6783465;1.704628;0.6590737;0.070011474;1.0667977;0.0;0
956.067;111.90201;710.30884;50.162537;8.6920595;0.4442834;1.2036127;0.5843323;0.7386423;683.00183;314.79855;358.12497;84.88938;4.8450313;0.7122502;1.931583;0.87763983;1.3924625;0.88479507;0.0;0
293.58176;485.7086;742.19403;54.248753;8.79017;1.7200186;1.4603995;0.102585144;1.1731279;615.7055;227.28978;523.26025;84.1642;8.276005;1.26939;0.064188845;1.660359;0.33963445;0.7729969;0.0;0
925.56036;447.85953;727.1337;31.574312;8.287898;1.9678177;1.246668;1.5609709;1.8552948;997.7027;137.61272;444.22174;14.68027;2.4148169;0.6527661;1.6390407;1.3630415;1.169006;0.8676522;0.0;0
34.610897;146.25844;740.6284;31.400936;7.794214;0.7176077;0.86625266;0.6161181;0.07019098;353.82288;270.06146;41.030327;20.983706;6.6085367;0.90907794;0.59276277;0.6269138;1.2530067;0.99401075;0.0;0
559.64606;14.404534;83.27951;74.53719;7.9448857;1.3992803;1.2232566;0.6680115;1.9363548;851.74976;669.41705;677.5452;86.04586;7.1936445;1.3159703;0.39980003;1.0082628;1.952306;0.8530792;0.0;0
637.6354;201.0447;72.63884;13.259964;2.9725595;1.7324389;0.8073392;1.8163913;1.0551069;118.56877;618.8158;213.44266;96.56719;9.802102;0.518839;1.5036047;0.91381896;0.867656;0.9117378;0.0;0
114.83843;243.53333;367.50876;77.17318;4.0712166;0.06360419;0.9127424;1.1549869;1.5636857;179.01936;180.03499;538.8854;48.481594;3.146886;0.65647334;0.24892922;0.10610518;0.15992515;1.2441523;0.0;0
148.9362;802.246;532.32074;65.53582;1.1593983;1.8170491;1.8228978;0.8066958;0.9513591;483.31573;496.2422;80.201256;12.6515;2.0123172;0.3401733;1.7528338;0.72337514;0.9259685;1.2178326;0.0;0
424.9232;916.284;764.99286;88.45902;8.30761;1.0033065;1.1320807;1.9016099;1.6336565;959.8846;221.63203;792.3943;28.027653;9.349504;1.207036;1.7519066;0.25279108;0.27603748;1.0048487;0.0;0
966.5696;411.88495;341.36075;26.088455;6.463605;1.117931;0.20981778;0.5379294;1.762312;706.3688;936.61304;27.254814;33.893204;9.511208;1.6926923;1.1163623;0.3492998;1.0413904;1.1689444;0.0;0
600.08215;410.97647;282.3659;50.667286;6.13104;1.084348;1.0522937;0.052741043;0.76953137;121.40492;726.89294;328.2484;63.15444;7.7836123;1.8370323;0.8512378;0.681099;0.96395314;0.8901547;0.0;0
933.693;715.35645;783.63385;3.995052;2.4683197;0.4934251;1.9069878;0.4694418;1.4480381;955.3582;181.59538;389.4839;72.20058;3.8779798;1.8858988;1.7800655;1.9913696;0.91435796;1.1229154;0.0;0
806.3173;630.6528;256.84348;91.25941;6.1542106;1.5666605;0.2090853;0.09781067;1.9972498;768.0613;296.81516;774.6498;60.716026;9.716464;1.5612742;1.4276215;1.1939017;1.5864857;1.1977725;0.0;0
472.7078;192.29878;822.63293;67.57161;4.5509715;1.4673533;1.9426627;0.8214172;1.516692;739.2413;854.5486;973.8513;89.04334;5.8389406;0.9513519;0.074051954;0.6263611;0.75219166;1.1665609;0.0;0
786.91583;116.61223;185.36221;62.325237;9.952735;0.20062678;1.9754043;1.6638224;1.9141909;555.97424;561.55084;199.41835;1.1582576;2.1923454;1.6268644;0.829919;0.33705813;1.5228941;1.0664313;0.0;0
27.658417;443.23578;365.87878;73.295654;8.632052;1.1299553;1.1258192;1.9506073;1.4758683;399.59753;362.39554;147.66774;39.0528;8.257655;0.5188779;0.8652613;0.7691212;1.5661423;1.1639628;0.0;0
118.05256;569.18005;407.06485;28.504454;5.264569;1.9144821;0.6715531;1.4036386;0.666475;118.79866;602.43665;625.485;29.250982;4.82236;1.0267376;1.7137245;0.55769545;0.73567927;0.75351626;0.0;0
831.13434;147.32053;306.51535;60.42564;8.086472;1.7436033;0.027183002;1.8529687;1.6560318;623.595;395.58774;225.12462;75.19538;0.585845;1.83781;1.766673;1.7479216;0.63738126;0.9427523;0.0;0
798.84894;300.34076;13.323345;80.1121;1.653405;1.2555497;0.040854968;0.82297873;1.3360181;136.4136;912.31396;33.97629;68.11926;7.7831473;1.160411;1.0916916;1.0578253;0.049392346;1.1343628;0.0;0
240.31433;312.88358;243.15416;9.120415;1.022991;0.40539974;0.78230983;0.6123919;0.07580527;594.0461;874.80536;239.49258;89.10071;8.167202;1.2260087;0.23340784;1.870108;1.5587778;0.95336837;0.0;0
535.4619;268.6852;344.277;95.88581;6.3102016;0.70097405;1.5683129;0.3169082;0.35314375;544.25226;168.78258;242.17902;31.399172;8.558925;1.2464027;1.2220639;0.65739113;1.4733583;0.84343773;0.0;0
609.9557;466.15366;320.48865;89.19949;7.2705903;0.30921257;1.8853233;1.0067526;0.5299333;600.55914;680.6741;556.0158;85.56835;1.6346121;1.6094983;0.92625415;0.26613387;0.31036112;1.1370764;0.0;0
869.0616;656.53296;787.69995;96.30558;0.5400338;1.6456419;0.31800884;0.66060674;1.489692;828.5165;839.21204;455.52924;53.88201;3.3696854;0.17740373;0.85161597;1.7068427;0.3221776;1.0552243;0.0;0
607.0761;514.29596;56.894085;80.85402;2.017624;1.5595549;0.98062766;0.22400002;1.596294;417.06598;219.13133;340.1114;15.4198675;7.918044;0.75373226;1.9688026;1.2822287;1.5377034;1.0120528;0.0;0
418.44586;209.442;395.0592;29.501678;5.377307;1.8216131;1.008434;1.8645109;1.655502;442.232;872.79474;296.2008;82.92414;7.618616;1.8736686;1.9916936;1.3858643;0.26489127;0.9194263;0.0;0
