[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
933.693;715.35645;783.63385;3.995052;2.4683197;0.4934251;1.9069878;0.4694418;1.4480381;1.2274537;0.0;0
806.3173;630.6528;256.84348;91.25941;6.1542106;1.5666605;0.2090853;0.09781067;1.9972498;1.1328592;0.0;0
472.7078;192.29878;822.63293;67.57161;4.5509715;1.4673533;1.9426627;0.8214172;1.516692;1.1183037;0.0;0
786.91583;116.61223;185.36221;62.325237;9.952735;0.20062678;1.9754043;1.6638224;1.9141909;1.0257446;0.0;0
27.658417;443.23578;365.87878;73.295654;8.632052;1.1299553;1.1258192;1.9506073;1.4758683;0.94676644;0.0;0
118.05256;569.18005;407.06485;28.504454;5.264569;1.9144821;0.6715531;1.4036386;0.666475;0.8049488;0.0;0
831.13434;147.32053;306.51535;60.42564;8.086472;1.7436033;0.027183002;1.8529687;1.6560318;1.0598965;0.0;0
798.84894;300.34076;13.323345;80.1121;1.653405;1.2555497;0.040854968;0.82297873;1.3360181;0.8138453;0.0;0
240.31433;312.88358;243.15416;9.120415;1.022991;0.40539974;0.78230983;0.6123919;0.07580527;1.0449728;0.0;0
535.4619;268.6852;344.277;95.88581;6.3102016;0.70097405;1.5683129;0.3169082;0.35314375;1.0198244;0.0;0
609.9557;466.15366;320.48865;89.19949;7.2705903;0.30921257;1.8853233;1.0067526;0.5299333;1.0482622;0.0;0
869.0616;656.53296;787.69995;96.30558;0.5400338;1.6456419;0.31800884;0.66060674;1.489692;1.1633922;0.0;0
607.0761;514.29596;56.894085;80.85402;2.017624;1.5595549;0.98062766;0.22400002;1.596294;0.9555889;0.0;0
418.44586;209.442;395.0592;29.501678;5.377307;1.8216131;1.008434;1.8645109;1.655502;0.968299;0.0;0
380.4422;111.90966;47.1403;58.19739;0.63753784;0.13615714;0.76680374;0.25617057;0.14375733;0.7799899;0.0;0
431.62326;823.65173;931.34106;12.104226;4.246288;1.9297799;1.0845126;1.4820814;0.1535918;0.8938699;0.0;0
655.41174;484.51163;792.3074;75.44125;4.825977;1.9331903;1.8507942;0.1454694;0.605892;0.7905111;0.0;0
868.81573;71.51779;982.33997;15.448603;9.21888;1.3520755;0.882673;1.0589617;1.3656744;0.8208791;0.0;0
459.3579;265.54028;911.0589;86.69571;3.1636083;1.7646791;0.28418165;1.352857;1.685948;0.96339834;0.0;0
255.36116;805.99347;322.65463;24.13164;1.694998;0.88249135;1.3342446;0.4767236;1.7400576;0.9535969;0.0;0
244.29575;754.20905;694.6676;16.125149;0.0850075;0.63367456;0.072435305;0.1605428;0.42295548;1.2179288;0.0;0
748.55414;877.0585;313.48856;7.183346;1.224865;0.31719324;1.8808293;1.1907955;1.5371565;0.80966;0.0;0
818.4031;606.06696;889.3291;71.165375;7.5111513;0.07284314;1.8803765;1.2097847;1.2851421;0.8246513;0.0;0
114.225296;428.67688;416.64536;18.701757;4.4547696;0.09357473;0.19336379;0.6308452;1.8541927;1.1254332;0.0;0
75.893265;432.36865;382.12866;19.847013;1.9952632;1.3862177;1.1062648;0.7586248;1.5479934;0.7611993;0.0;0
598.4893;202.06004;914.92804;17.05269;9.330947;0.6797836;1.5968069;0.100755475;1.0619564;1.0754732;0.0;0
154.71152;654.29095;838.37286;30.648933;7.8775077;0.11758273;0.9345112;0.5986193;1.5685567;1.1237806;0.0;0
826.41754;589.2181;966.7494;94.12702;1.1525033;0.2332826;0.96275556;1.7663789;0.62347263;1.0644935;0.0;0
317.23132;163.31577;75.823204;48.713505;2.696884;1.3339146;1.940698;0.35087606;1.574429;0.8939025;0.0;0
152.43321;886.8063;250.90549;26.161707;8.49592;1.8779737;0.4687111;0.9414233;1.5645252;0.8017935;0.0;0
921.76074;374.7835;307.84918;17.122036;6.9273925;0.8218766;1.0573573;1.3568841;1.7118651;1.2470871;0.0;0
173.8764;59.24138;430.10855;1.9882518;9.4559965;1.5575385;0.23878664;1.6077358;0.49236816;1.1796771;0.0;0
291.8729;334.6021;478.39874;36.562767;0.7717319;1.9474277;0.6118559;0.17148684;1.6995116;1.1153183;0.0;0
162.07726;871.15814;298.5577;11.095141;7.756358;1.4195156;1.7032998;1.1877539;0.34640995;0.84352016;0.0;0
124.33516;917.78705;792.5459;2.7984984;0.77335006;1.4487828;1.4357328;1.2583075;1.5460802;0.965455;0.0;0
30.936537;495.49445;231.0117;10.387672;3.3732526;1.2356426;1.2278875;0.4027889;1.8605359;1.1049099;0.0;0
64.84145;956.77655;699.5521;31.9203;7.509181;1.9555763;0.23663825;0.07138855;0.08123825;0.80071616;0.0;0
182.89505;876.4894;853.2506;75.11128;7.1129894;0.606614;1.7028902;1.6902901;1.2557652;1.228664;0.0;0
62.848114;826.9784;607.66125;6.7919264;0.031157054;1.5681471;0.6032375;0.88573897;1.3225875;1.2276164;0.0;0
595.23236;861.113;360.61734;67.89953;2.0274098;0.83600533;1.0746158;0.13095075;1.6321343;0.8252476;0.0;0
683.9074;388.05667;196.01233;62.092197;7.787951;0.3192851;0.47461465;1.1602771;0.21461856;0.8485284;0.0;0
399.69415;758.90424;143.00273;88.21082;1.2702136;1.481351;1.0462657;0.7600568;1.819767;0.9320382;0.0;0
324.8112;581.5656;746.733;18.480303;3.2705252;1.6605098;1.1286577;0.1696006;1.9876363;0.97534215;0.0;0
509.481;722.4872;474.44067;79.44734;1.8470562;1.7285622;0.6875322;0.58135134;1.3474895;0.97036785;0.0;0
876.2549;186.00824;55.856354;86.50004;1.1234308;1.8445382;1.0167841;0.66039395;0.8655666;1.094102;0.0;0
852.6203;734.07996;984.0011;97.650764;8.367891;1.4923741;0.81804425;1.154061;1.2736807;0.9851061;0.0;0
53.04031;958.0165;674.59015;80.874084;0.62280405;1.059961;1.3980159;0.81263375;0.11886517;0.84212685;0.0;0
189.68343;309.6367;845.7407;12.464443;5.365139;1.878004;1.0923438;0.22291443;1.508538;0.88051116;0.0;0
244.37743;986.2997;443.8068;94.718185;6.9297786;0.4270357;1.7573714;1.2743175;0.14923352;0.9555977;0.0;0
256.8937;384.59225;955.8842;81.51771;0.5853263;0.16384643;0.10878749;1.4603103;0.6519561;1.0096492;0.0;0
575.5203;207.72626;207.52977;21.311285;6.3379335;0.86893517;0.06301093;1.0195329;0.28740346;1.2115083;0.0;0
422.0998;121.16337;193.28476;16.60322;3.3473146;1.168615;0.38521323;0.13606799;1.4548221;0.7981065;0.0;0
58.761578;787.1123;891.4314;93.64777;8.337117;1.3631788;0.24596739;0.21541734;1.1929122;1.1521688;0.0;0
379.878;559.27716;892.79987;15.654293;7.9786196;1.6326897;1.0565326;1.8898453;1.4014156;0.9054283;0.0;0
528.51544;314.05997;504.0293;77.73263;7.941111;0.06324572;0.40826675;0.38683707;0.1384866;1.113514;0.0;0
110.65518;612.36584;134.52849;40.5854;3.9926481;1.6060722;0.041936763;0.62191415;0.74710864;0.87912875;0.0;0
835.12396;338.78018;312.1643;72.40815;8.227257;1.204256;0.5724179;1.3781523;0.81827766;0.9425722;0.0;0
61.44225;453.87418;756.61084;9.275953;6.30352;1.9063659;1.023314;1.5857528;1.208773;0.9716284;0.0;0
925.59344;864.0375;847.532;72.533325;3.7930489;0.70231587;1.4313678;1.8229276;0.2136381;1.1253873;0.0;0
108.12201;671.4848;354.1782;51.23995;0.8158929;1.2377871;0.88240564;0.7964197;1.2980016;0.83312726;0.0;0
845.1392;764.77783;70.621346;90.0478;0.67752093;1.5354314;1.9258015;1.9846611;0.79545015;0.9232762;0.0;0
903.6266;587.6586;669.0694;18.921001;2.5215023;1.0376269;0.4069108;0.21674216;1.8127807;1.0142757;0.0;0
979.77496;991.4841;742.10205;11.0246725;3.0028505;0.32025608;1.0329833;1.6548032;0.9051202;1.0787963;0.0;0
804.0056;248.99597;429.77454;19.702408;9.276008;0.10910155;0.5138356;0.55149126;0.21312243;0.7880347;0.0;0
781.68274;269.66824;587.26666;7.9496794;9.999381;0.23168732;1.6152692;1.8748109;0.21577002;0.7973631;0.0;0
646.0585;101.63335;987.4978;98.01704;1.4453018;0.9948601;0.38363934;1.7397007;0.5160482;1.1092402;0.0;0
781.2064;558.4793;252.54861;12.373377;9.428255;1.2828214;1.9235861;1.5269185;0.48722515;0.9330744;0.0;0
143.20668;617.22565;577.2479;20.165009;7.0683346;1.1453369;1.436047;1.2114575;1.5954056;0.8328078;0.0;0
540.70734;728.70197;614.8508;80.98761;4.9910955;1.4287031;1.1181616;0.4367681;1.4475532;0.8816007;0.0;0
519.0806;342.09146;553.61615;24.750765;9.547319;0.08759934;1.0693727;0.92923146;0.16257872;1.0491073;0.0;0
858.9964;22.134233;870.43823;22.307104;7.139795;0.28131804;0.7313158;0.07922379;1.7043538;1.2266482;0.0;0
468.1714;635.9072;608.95746;67.26375;5.9406085;1.5246688;0.05184186;1.4217131;0.20129879;1.1159558;0.0;0
391.2386;998.70856;512.8111;39.936646;2.1031723;1.5645529;1.8310963;0.24059974;1.5733993;1.1485285;0.0;0
643.16766;301.60385;131.78488;83.56437;2.4519951;1.4075648;1.5919253;0.5239936;0.23211803;1.0542243;0.0;0
273.79868;192.09511;706.1771;63.863106;9.115902;1.4934058;0.27836758;0.4976487;0.7589531;0.93559074;0.0;0
148.37073;288.94928;140.78629;28.89265;2.1582375;1.9272457;0.25293842;1.5780178;1.504352;1.231104;0.0;0
483.0985;431.16132;36.304195;59.832535;0.3327371;1.8889952;0.6231203;0.8072891;0.5147336;0.7906369;0.0;0
422.7205;258.4038;493.64584;86.659515;2.6696086;1.2925189;1.5286474;1.0737365;0.23552658;1.1543103;0.0;0
240.24425;353.49042;576.7208;36.51185;4.8107514;0.6454758;1.0112984;0.42515093;1.5765185;0.87913555;0.0;0
373.8367;641.82465;999.06354;73.67342;3.825828;0.038078684;1.3118776;0.6748632;1.3850414;1.0539292;0.0;0
372.72852;351.5777;715.20355;41.641716;9.358672;1.2669002;0.022326617;1.0286789;1.7836232;1.2411932;0.0;0
334.2206;402.09836;850.10443;54.35303;4.1915545;0.86829466;1.8481721;0.39646575;1.2866895;1.1711458;0.0;0
385.66943;49.63095;352.92416;73.39663;8.891636;0.30258462;0.33971477;1.3827269;0.15716194;1.1750703;0.0;0
688.8859;918.76306;513.82556;6.146684;5.9506826;0.43836293;0.64461356;0.90404207;1.280883;1.161534;0.0;0
303.9077;412.8171;974.5263;45.549458;5.2460055;1.8736933;1.8948296;1.9674643;1.6467891;0.9768969;0.0;0
949.3693;334.8621;423.21466;9.611831;1.6103544;0.14178285;1.4684582;0.5005955;0.1765203;0.9465261;0.0;0
917.1845;95.619354;809.2175;72.52805;2.717609;1.5770669;1.0270227;0.7981586;0.28002968;1.0092747;0.0;0
486.10132;637.8414;530.72925;60.819847;8.6729965;1.8050781;1.7272029;1.8500792;1.3583589;0.89255637;0.0;0
335.0776;865.1867;231.72223;32.760273;7.8017726;1.3798115;0.131912;1.7731348;1.5847477;0.98907214;0.0;0
540.08044;50.74167;584.61444;7.7205234;4.479759;0.13206987;0.16182274;0.97349787;0.71277064;0.81339806;0.0;0
850.0749;153.81975;225.88141;92.58767;9.091131;1.6932473;0.31877023;0.2559512;1.4731706;1.1962671;0.0;0
656.06146;154.92593;12.99672;31.568872;8.193595;1.310045;0.53649634;0.82347494;0.3430628;1.1178354;0.0;0
806.3479;606.25214;243.53705;27.61014;1.1297225;0.56129545;1.420969;1.178788;0.8935706;0.7810153;0.0;0
537.3951;922.0182;201.21239;10.190396;6.063246;1.2630142;1.069511;0.515916;1.4984684;1.0799745;0.0;0
636.58844;443.3907;377.21198;57.777584;7.9904437;0.28172013;0.85782874;0.39035442;0.40598243;1.129349;0.0;0
295.27405;350.36838;889.71094;26.63878;8.085358;1.4182186;1.5673511;1.0675609;0.70430374;1.1808059;0.0;0
737.54425;768.18225;393.97455;84.301025;0.92249835;1.8069613;0.6411496;0.36028776;1.261841;0.9145625;0.0;0
210.38055;745.1434;846.7358;68.3084;2.2538655;1.0481458;0.18006034;1.7503241;0.69853044;1.0653675;0.0;0
697.85016;254.28857;560.0569;0.4910991;4.136263;1.9046909;0.7995651;0.15773934;1.749575;0.8880432;0.0;0
862.1119;169.2181;17.538557;56.610893;2.5237947;0.881809;1.5351584;1.9749273;1.913885;1.1744404;0.0;0
140.78181;364.23193;196.84935;23.260284;1.0982921;1.7165583;0.9534306;1.0805066;1.2881562;1.18758;0.0;0
618.23596;777.84735;931.9653;1.6351753;6.291716;1.5495603;1.9545244;1.967289;1.5669764;0.7882765;0.0;0
104.14479;698.11273;608.1317;61.97478;5.07966;0.18597473;1.7136934;1.5055169;1.814326;0.89253587;0.0;0
728.4585;669.1952;930.2514;20.570944;1.5583477;1.8261787;1.5839982;0.3142672;1.4067001;0.8014054;0.0;0
93.648285;831.1343;317.01883;89.97362;5.867956;1.821751;1.5486294;0.46260068;1.5488952;0.94938046;0.0;0
936.58044;284.359;719.3967;57.380737;0.62952936;0.70931756;1.1664369;0.22282434;0.1696362;0.75257456;0.0;0
146.03384;346.2869;774.30493;20.997593;3.8365803;1.5889434;1.8032879;1.4608797;1.6492877;1.1414114;0.0;0
959.29144;51.916058;975.9426;97.91483;7.9272547;0.4570285;1.1838455;0.34563035;0.55638355;0.9657259;0.0;0
802.8753;870.0583;27.994719;54.689514;8.901596;0.07048224;0.75134766;1.4320136;0.150901;1.017146;0.0;0
597.7452;586.6054;952.71484;16.63067;2.459894;0.4237949;0.39984372;1.720402;1.1830484;1.121309;0.0;0
784.79785;305.14108;397.67432;51.77249;8.596493;0.9731358;1.6280589;0.8293117;0.46130607;1.106162;0.0;0
797.1637;78.72237;839.6125;95.93897;8.91866;0.12495733;0.74856323;1.3254646;0.16889526;0.9073311;0.0;0
946.5668;726.1754;549.2658;42.478603;6.0727544;0.3284123;1.5838975;1.7914397;1.2230272;1.1413836;0.0;0
260.84952;751.2501;569.00305;42.59202;9.821958;1.9013716;1.9661756;1.5087199;0.20611912;1.0703788;0.0;0
594.1751;669.51685;365.78412;46.16656;2.4692965;0.99274343;0.80342615;0.27021363;1.7755828;0.8590856;0.0;0
104.09871;211.74316;830.18787;28.082344;0.6990526;1.6479701;0.6880751;0.59209937;1.9388522;0.764626;0.0;0
620.004;914.0839;271.37344;16.262182;8.435997;0.42117926;0.34848464;1.0759189;1.4790027;1.1280816;0.0;0
179.57838;755.62646;497.31897;57.93488;4.9143972;0.18615817;0.95594966;0.5358956;0.58244985;0.8328237;0.0;0
569.3011;661.1788;564.57275;89.4306;3.4710743;1.5632906;1.3114967;1.0167884;1.1294566;0.8063073;0.0;0
576.70624;654.4345;745.0959;73.5994;0.561776;0.70417935;0.63244563;1.9061332;0.072457515;0.96020526;0.0;0
471.3253;905.31415;476.91898;9.709122;0.6555985;0.9250108;0.9764746;0.9118025;1.246585;1.210859;0.0;0
527.40546;929.02405;683.48004;40.144814;0.9162573;1.9843367;1.0787748;0.530723;0.5350431;1.1090777;0.0;0
766.2842;599.681;490.44116;0.6290584;1.8445888;0.63989586;0.55772233;0.30169156;0.9154983;1.1490308;0.0;0
801.25226;422.50272;662.7274;30.863245;9.704306;0.95156014;0.056787767;1.803184;0.36594746;0.8849463;0.0;0
497.2317;370.09665;677.40204;66.97072;2.8212273;1.2732745;0.4390916;0.46728843;1.9732379;1.167526;0.0;0
603.59753;820.88806;712.34717;29.094404;8.172302;0.18724687;1.6082678;0.395304;0.42277488;0.95769024;0.0;0
931.9239;648.1593;825.0668;84.07178;0.20394367;1.4356999;0.56334406;1.1067632;0.8397009;1.239699;0.0;0
128.53625;86.49337;545.3153;47.790684;3.2249324;0.9089447;0.037505645;0.928805;0.51665545;1.0348771;0.0;0
125.93253;150.76416;201.34538;66.9499;9.062862;0.3582788;0.8556478;0.77747315;1.0877594;1.053117;0.0;0
96.831924;901.184;682.8444;88.39813;1.8585575;0.8667783;1.3681178;1.1615169;1.811631;1.2075664;0.0;0
661.28467;885.65314;86.3469;68.31275;2.847395;0.926729;1.5072948;1.1431177;0.33514303;1.224201;0.0;0
424.4222;952.31415;226.76547;89.74289;8.266884;1.2850666;0.8336577;0.14612101;0.29021764;0.75882316;0.0;0
776.5782;433.57245;794.23596;80.82573;1.222703;1.8748963;1.1479982;0.8356881;0.15738963;0.8662288;0.0;0
674.5191;786.2203;440.71945;56.749718;0.54130006;1.5324805;1.4935614;1.4447634;1.1828091;1.0571225;0.0;0
340.3014;829.94275;503.06372;29.793587;9.660108;0.7710756;1.7795906;0.7695415;1.2081332;0.7518072;0.0;0
899.3829;322.53995;987.52295;29.884426;4.0538697;1.9396;1.2833995;1.9953421;1.6445669;0.90876514;0.0;0
764.9068;153.88434;242.82076;87.54558;6.582134;1.5837541;1.3848169;0.47841626;1.673563;0.848157;0.0;0
277.8296;997.0561;29.357222;5.4830346;1.2798879;0.065624095;0.2063635;0.99776495;0.21286549;1.0117385;0.0;0
370.5501;39.91701;120.25888;94.14954;2.2095723;0.24200696;0.8466961;1.3511193;1.8219454;1.0486566;0.0;0
321.2956;601.36255;252.05684;32.773273;4.605208;0.4438422;1.779028;1.1002468;1.6604724;0.8445072;0.0;0
166.03554;653.71014;728.6608;73.913216;6.754781;0.17617214;0.3298329;0.087755516;1.2980217;1.0181934;0.0;0
156.30554;684.97144;778.0638;33.069973;2.9395466;0.9760002;0.62681925;1.0321957;0.7006496;0.9483629;0.0;0
936.7662;263.07147;569.83405;95.33481;8.847491;0.68802893;1.3591475;1.9331901;1.4937161;1.2454809;0.0;0
443.525;724.36346;262.49594;3.7437556;7.8136287;1.9461217;1.8051271;0.81926113;1.2451407;0.7825514;0.0;0
389.48663;224.23557;526.5245;35.396557;5.5200634;0.9507448;0.12749033;0.24119596;0.71256244;1.1703426;0.0;0
732.38885;830.74786;24.80798;86.75936;4.59752;0.43218818;1.742279;0.05230423;0.03637887;1.2497405;0.0;0
557.46313;226.9255;684.9829;27.478249;6.19923;1.9417543;0.4484422;0.83040696;1.1889974;1.0207958;0.0;0
936.77856;699.73895;618.1546;27.634386;7.319315;1.0326247;1.723103;0.37874067;1.1572171;1.0902863;0.0;0
782.4985;785.57935;31.578573;89.88531;1.3581535;0.15538895;1.7795788;1.6710505;0.31761017;0.8139736;0.0;0
484.57587;197.05629;818.8415;83.075165;8.527887;0.17094049;1.55321;1.9049923;1.8135891;0.92541105;0.0;0
382.5959;245.60663;765.7923;10.666542;4.8991337;1.3538325;1.848395;1.8816549;0.32696006;0.84074485;0.0;0
986.76526;781.3127;315.1415;58.059975;9.354087;0.9946438;1.9227046;0.75531375;0.58132136;1.0416604;0.0;0
720.58264;95.138985;639.0229;22.41718;9.555868;1.2522193;1.8511204;0.9149665;0.7502562;1.2210447;0.0;0
951.68274;198.85335;605.478;21.592314;0.31686103;1.7008234;1.0311269;0.63700867;1.3691016;0.7647968;0.0;0
127.29379;460.9756;151.74847;61.578857;3.850965;1.3659534;0.9327168;0.26681438;0.17246385;0.9972231;0.0;0
852.0283;930.8801;201.3267;12.47423;5.266972;1.7249619;0.21936046;1.1224872;1.4077251;1.1117786;0.0;0
640.7031;566.25903;686.3741;47.030922;5.400559;1.4879501;0.44002104;0.38054845;0.83481073;0.9653101;0.0;0
130.70247;393.80106;934.2161;25.656591;8.22571;1.3520555;1.3082072;0.12822232;0.37406304;1.0194348;0.0;0
592.3754;978.58655;580.5215;85.40685;1.4196289;0.27805048;0.26341024;1.7003723;0.23304012;0.976487;0.0;0
689.2354;469.0742;572.135;55.493973;6.228602;0.9708269;1.8853372;1.5990468;0.83054864;1.048745;0.0;0
22.179659;439.3976;650.2149;21.589373;9.426544;0.8718545;0.46182153;1.853302;0.8975057;0.7842889;0.0;0
459.77478;417.52786;446.17252;92.653915;9.966945;1.0859838;0.18498267;0.66153747;0.28323007;1.0233973;0.0;0
827.1455;319.05826;63.63032;82.307365;0.11075456;0.7883743;0.47813818;1.7427338;0.970107;1.0058901;0.0;0
302.40543;332.43787;402.53882;26.602694;9.725947;1.2446702;0.10733406;0.8029193;1.0098528;0.84092754;0.0;0
463.96262;690.9587;901.2497;96.108986;1.2308782;0.7909872;0.34051836;0.15483107;1.9622109;1.0173753;0.0;0
447.891;50.427242;806.89734;26.847118;5.374136;1.1196595;1.1794913;0.9211038;1.4294755;0.98157465;0.0;0
308.9081;684.99854;928.14935;29.335049;2.4712343;0.7958019;0.5854353;1.1120344;0.0342162;1.0465883;0.0;0
919.25745;209.19246;161.30327;38.657738;6.0678463;1.804517;1.6043092;0.8698641;0.95896775;1.0319127;0.0;0
783.4811;390.36594;510.8982;16.564041;0.37989566;0.7530972;0.81542015;1.5730174;0.052963763;0.95229423;0.0;0
119.48253;155.07358;588.88086;68.73291;2.3909435;1.4645557;1.4307896;0.71013725;1.0273138;1.1405673;0.0;0
997.06433;557.2235;217.82625;55.778;3.0127506;1.231333;1.4195049;1.8429115;0.6824948;0.928728;0.0;0
880.408;732.05695;208.96054;89.4568;9.156916;0.7771918;0.2801987;0.15758511;1.8079785;0.9872686;0.0;0
291.06937;361.109;784.2126;24.163435;5.8404593;1.6171858;0.12259696;1.4436105;0.9916451;0.9632051;0.0;0
838.5276;171.78241;675.1334;17.106066;7.0850153;1.8558587;1.6855681;1.8586662;1.7013094;0.9929361;0.0;0
115.35534;234.24052;650.71564;35.926476;6.7633915;1.5233638;1.4046935;1.1107928;1.1719061;1.1500914;0.0;0
999.1137;819.93176;274.3176;14.696258;3.9289606;1.8976902;0.35821202;1.7585698;0.79906124;1.1048307;0.0;0
669.0279;274.97226;511.70172;94.62049;0.15007047;0.8782503;1.3631839;1.386744;0.46711686;0.77111894;0.0;0
653.6238;776.95557;32.839252;71.77293;1.0791374;1.8283427;0.6656413;0.038913377;0.37448263;0.9972892;0.0;0
99.536316;337.88742;138.64659;79.63955;4.593497;1.7536837;0.12294063;1.3457768;1.5911472;0.8123769;0.0;0
898.06305;196.84523;523.06836;74.82956;9.413535;1.5271508;0.46523783;1.3165576;1.7671432;1.1146715;0.0;0
38.709507;730.03546;316.57556;24.357635;2.4950905;1.6720494;1.5140517;0.010054655;0.6549293;1.2433472;0.0;0
248.41978;473.8596;966.01306;14.151598;6.986204;1.462966;0.78754723;0.82422984;0.9942789;1.059401;0.0;0
151.59166;40.964478;476.76987;43.000416;8.267693;1.0294938;1.0942755;0.08721084;0.5821282;0.93993074;0.0;0
779.00024;960.343;92.728516;82.919014;9.068785;1.1093141;0.28171894;0.5930676;0.91603583;0.78615713;0.0;0
206.22218;156.27591;27.663923;33.11848;2.9419293;0.8411967;0.1943943;1.9732991;1.7402878;0.9162846;0.0;0
911.53186;359.8729;728.0053;1.0553379;9.313519;1.3319424;0.48611197;1.8811655;0.28456935;1.0126458;0.0;0
659.70636;390.9467;179.79167;66.04006;6.0837426;0.65633184;0.9503499;1.37287;0.5900572;1.1904292;0.0;0
45.801083;494.5356;195.93425;20.0863;5.0889835;1.4819224;1.6955124;0.74003565;1.3935905;1.0064968;0.0;0
15.375536;787.5896;429.56915;54.32923;7.7861423;1.0151795;1.5291493;0.79893935;0.6281453;1.2422158;0.0;0
61.14134;16.029377;271.41998;1.586517;2.394739;0.71284395;0.32852817;0.086047225;0.17150079;0.93458325;0.0;0
609.8659;933.14734;620.4113;50.9341;8.127677;0.30298355;0.1522285;0.683187;0.7550665;0.7502457;0.0;0
803.467;649.52954;490.83557;39.421486;6.503127;0.5184966;0.4587604;1.5709252;1.3560201;1.0643127;0.0;0
246.1673;951.1424;120.3361;88.053154;7.9956675;1.2839987;1.7061337;1.0435123;1.9681698;0.85956955;0.0;0
850.91473;819.21564;786.89343;72.2092;8.558664;0.7460001;1.0365365;0.9585888;1.7853645;0.87189233;0.0;0
66.65962;928.5598;431.60028;3.6992128;6.177301;0.07600656;1.6157361;0.19128487;1.1281369;0.75871134;0.0;0
802.9542;604.99054;614.72595;78.97329;0.37698373;0.6661787;0.74546856;1.8388109;1.556893;1.0157361;0.0;0
928.51746;363.7359;13.902909;79.14362;2.9844992;0.7390518;1.1849817;0.5733157;1.1470624;0.8737539;0.0;0
774.3873;448.48492;630.13605;66.37461;8.781417;0.47625875;1.1935184;0.7719766;0.9928552;1.2471452;0.0;0
701.1396;661.45197;290.02136;92.936745;6.2732954;0.5797669;1.2571889;0.66811264;0.3495589;1.1678286;0.0;0
839.6004;432.66254;499.42703;80.345024;8.901663;1.4128056;0.94560105;0.6641809;0.5914173;1.110595;0.0;0
49.749786;734.3561;304.7434;21.967978;3.8514397;1.4950702;0.48608682;1.2026547;0.9096927;0.9269458;0.0;0
209.76428;100.929535;996.29816;38.216434;5.0522275;1.918209;0.86268485;1.2577944;1.9713513;0.78579855;0.0;0
133.67444;831.68677;238.53389;35.05733;8.627298;0.24499565;1.9497694;1.2011386;1.2210392;1.0844715;0.0;0
509.4857;212.14676;913.731;50.54029;7.622693;0.63033277;0.55150336;0.14631127;1.8903086;0.7611508;0.0;0
747.73627;944.5081;918.787;95.37599;3.7812364;0.1633186;1.4524084;1.9393796;0.524779;0.97080046;0.0;0
633.71173;163.99034;426.79065;61.598278;0.23607656;1.2304745;1.8900111;1.4308355;0.1472528;0.7763852;0.0;0
852.6198;137.87256;310.96307;31.362612;8.804592;0.042612705;1.1368488;1.76663;1.9569664;1.0298539;0.0;0
163.66086;813.7573;387.2252;94.15762;7.865705;0.41865912;0.9837786;0.32774195;0.6659523;1.029771;0.0;0
737.2749;820.51483;989.4457;70.05712;4.4971166;1.1780903;0.2504672;1.8648951;1.0752592;1.0153078;0.0;0
201.11107;741.3718;622.6083;26.681444;5.4669423;0.7238899;1.5090017;1.4461446;0.15157446;1.1072936;0.0;0
278.05118;960.9252;549.33246;90.66063;2.0510771;1.0933088;1.8238671;1.0064243;1.7221792;0.8640776;0.0;0
